"survey","country","region","records","children","deaths","complete_case_records","complete_case_children","complete_case_deaths","baseline"
"BJ71FL","BEN","BEN:BJ71FL:atlantic",7314,2181,119,7314,2181,119,"eligible_MAP"
"BJ71FL","BEN","BEN:BJ71FL:borgou",9664,2895,125,9664,2895,125,"eligible_MAP"
"BJ71FL","BEN","BEN:BJ71FL:collines",5781,1736,79,5781,1736,79,"eligible_MAP"
"BJ71FL","BEN","BEN:BJ71FL:couffo",4853,1484,65,4853,1484,65,"eligible_MAP"
"BJ71FL","BEN","BEN:BJ71FL:donga",5206,1590,114,5206,1590,114,"eligible_MAP"
"BJ71FL","BEN","BEN:BJ71FL:littoral",4754,1411,36,4754,1411,36,"eligible_MAP"
"BJ71FL","BEN","BEN:BJ71FL:mono",3759,1109,61,3759,1109,61,"eligible_MAP"
"BJ71FL","BEN","BEN:BJ71FL:oueme",5764,1694,64,5764,1694,64,"eligible_MAP"
"BJ71FL","BEN","BEN:BJ71FL:plateau",4705,1397,90,4705,1397,90,"eligible_MAP"
"BJ71FL","BEN","BEN:BJ71FL:zou",6771,2010,90,6771,2010,90,"eligible_MAP"
"BJ71FL","BEN","BEN:BJ71FL:alibori",9028,2739,123,9028,2739,123,"regional_baseline"
"BJ71FL","BEN","BEN:BJ71FL:atacora",7214,2154,119,7214,2154,119,"regional_baseline"
"BJ71FL","BEN","BEN:BJ71FL:atlantic",7314,2181,119,7314,2181,119,"regional_baseline"
"BJ71FL","BEN","BEN:BJ71FL:borgou",9664,2895,125,9664,2895,125,"regional_baseline"
"BJ71FL","BEN","BEN:BJ71FL:collines",5781,1736,79,5781,1736,79,"regional_baseline"
"BJ71FL","BEN","BEN:BJ71FL:couffo",4853,1484,65,4853,1484,65,"regional_baseline"
"BJ71FL","BEN","BEN:BJ71FL:donga",5206,1590,114,5206,1590,114,"regional_baseline"
"BJ71FL","BEN","BEN:BJ71FL:littoral",4754,1411,36,4754,1411,36,"regional_baseline"
"BJ71FL","BEN","BEN:BJ71FL:mono",3759,1109,61,3759,1109,61,"regional_baseline"
"BJ71FL","BEN","BEN:BJ71FL:oueme",5764,1694,64,5764,1694,64,"regional_baseline"
"BJ71FL","BEN","BEN:BJ71FL:plateau",4705,1397,90,4705,1397,90,"regional_baseline"
"BJ71FL","BEN","BEN:BJ71FL:zou",6771,2010,90,6771,2010,90,"regional_baseline"
"BF43FL","BFA","BFA:BF43FL:est",2154,1129,52,2154,1129,52,"previous_primary"
"BF43FL","BFA","BFA:BF43FL:nord",2142,1168,63,2142,1168,63,"previous_primary"
"BF43FL","BFA","BFA:BF43FL:centreest",1848,1005,39,1848,1005,39,"previous_primary"
"BF43FL","BFA","BFA:BF43FL:centrenord",2436,1296,73,2436,1296,73,"previous_primary"
"BF43FL","BFA","BFA:BF43FL:boucledumouhoun",2358,1226,70,2358,1226,70,"previous_primary"
"BF43FL","BFA","BFA:BF43FL:hautsbassins",2309,1205,55,2309,1205,55,"previous_primary"
"BF43FL","BFA","BFA:BF43FL:centresud",1828,984,28,1828,984,28,"previous_primary"
"BF43FL","BFA","BFA:BF43FL:cascades",1884,1004,56,1884,1004,56,"previous_primary"
"BF43FL","BFA","BFA:BF43FL:ouagadougou",704,415,11,704,415,11,"previous_primary"
"BF43FL","BFA","BFA:BF43FL:sudouest",2637,1406,69,2637,1406,69,"previous_primary"
"BF43FL","BFA","BFA:BF43FL:centreouest",2823,1528,77,2823,1528,77,"previous_primary"
"BF43FL","BFA","BFA:BF43FL:sahel",2037,1064,88,2037,1064,88,"previous_primary"
"BF43FL","BFA","BFA:BF43FL:plateaucentral",2733,1428,48,2733,1428,48,"previous_primary"
"BF43FL","BFA","BFA:BF43FL:est",3086,1134,72,2154,1129,52,"eligible_MAP"
"BF43FL","BFA","BFA:BF43FL:nord",3159,1181,101,2142,1168,63,"eligible_MAP"
"BF43FL","BFA","BFA:BF43FL:centreest",2748,1008,54,1848,1005,39,"eligible_MAP"
"BF43FL","BFA","BFA:BF43FL:centrenord",3528,1308,114,2436,1296,73,"eligible_MAP"
"BF43FL","BFA","BFA:BF43FL:boucledumouhoun",3410,1232,93,2358,1226,70,"eligible_MAP"
"BF43FL","BFA","BFA:BF43FL:hautsbassins",3355,1214,80,2309,1205,55,"eligible_MAP"
"BF43FL","BFA","BFA:BF43FL:centresud",2724,988,39,1828,984,28,"eligible_MAP"
"BF43FL","BFA","BFA:BF43FL:cascades",2750,1012,72,1884,1004,56,"eligible_MAP"
"BF43FL","BFA","BFA:BF43FL:ouagadougou",1101,418,19,704,415,11,"eligible_MAP"
"BF43FL","BFA","BFA:BF43FL:sudouest",3848,1418,95,2637,1406,69,"eligible_MAP"
"BF43FL","BFA","BFA:BF43FL:centreouest",4182,1542,112,2823,1528,77,"eligible_MAP"
"BF43FL","BFA","BFA:BF43FL:sahel",2902,1076,127,2037,1064,88,"eligible_MAP"
"BF43FL","BFA","BFA:BF43FL:plateaucentral",3985,1432,67,2733,1428,48,"eligible_MAP"
"BF43FL","BFA","BFA:BF43FL:est",2154,1129,52,2154,1129,52,"regional_baseline"
"BF43FL","BFA","BFA:BF43FL:nord",2142,1168,63,2142,1168,63,"regional_baseline"
"BF43FL","BFA","BFA:BF43FL:centreest",1848,1005,39,1848,1005,39,"regional_baseline"
"BF43FL","BFA","BFA:BF43FL:centrenord",2436,1296,73,2436,1296,73,"regional_baseline"
"BF43FL","BFA","BFA:BF43FL:boucledumouhoun",2358,1226,70,2358,1226,70,"regional_baseline"
"BF43FL","BFA","BFA:BF43FL:hautsbassins",2309,1205,55,2309,1205,55,"regional_baseline"
"BF43FL","BFA","BFA:BF43FL:centresud",1828,984,28,1828,984,28,"regional_baseline"
"BF43FL","BFA","BFA:BF43FL:cascades",1884,1004,56,1884,1004,56,"regional_baseline"
"BF43FL","BFA","BFA:BF43FL:ouagadougou",704,415,11,704,415,11,"regional_baseline"
"BF43FL","BFA","BFA:BF43FL:sudouest",2637,1406,69,2637,1406,69,"regional_baseline"
"BF43FL","BFA","BFA:BF43FL:centreouest",2823,1528,77,2823,1528,77,"regional_baseline"
"BF43FL","BFA","BFA:BF43FL:sahel",2037,1064,88,2037,1064,88,"regional_baseline"
"BF43FL","BFA","BFA:BF43FL:plateaucentral",2733,1428,48,2733,1428,48,"regional_baseline"
"BF62FL","BFA","BFA:BF62FL:boucledumouhoun",7534,2271,129,7534,2271,129,"previous_primary"
"BF62FL","BFA","BFA:BF62FL:cascades",5275,1634,103,5275,1634,103,"previous_primary"
"BF62FL","BFA","BFA:BF62FL:centre",5174,1530,60,5174,1530,60,"previous_primary"
"BF62FL","BFA","BFA:BF62FL:centreest",6432,1914,70,6432,1914,70,"previous_primary"
"BF62FL","BFA","BFA:BF62FL:centrenord",6227,1889,87,6227,1889,87,"previous_primary"
"BF62FL","BFA","BFA:BF62FL:centreouest",7572,2264,134,7572,2264,134,"previous_primary"
"BF62FL","BFA","BFA:BF62FL:centresud",5493,1654,91,5493,1654,91,"previous_primary"
"BF62FL","BFA","BFA:BF62FL:est",8472,2551,191,8472,2551,191,"previous_primary"
"BF62FL","BFA","BFA:BF62FL:hautsbassins",6872,2048,120,6872,2048,120,"previous_primary"
"BF62FL","BFA","BFA:BF62FL:nord",6742,2048,122,6742,2048,122,"previous_primary"
"BF62FL","BFA","BFA:BF62FL:plateaucentral",5894,1783,103,5894,1783,103,"previous_primary"
"BF62FL","BFA","BFA:BF62FL:sahel",6841,2036,219,6841,2036,219,"previous_primary"
"BF62FL","BFA","BFA:BF62FL:sudouest",6166,1861,181,6166,1861,181,"previous_primary"
"BF62FL","BFA","BFA:BF62FL:boucledumouhoun",7549,2276,129,7549,2276,129,"eligible_MAP"
"BF62FL","BFA","BFA:BF62FL:cascades",5275,1634,103,5275,1634,103,"eligible_MAP"
"BF62FL","BFA","BFA:BF62FL:centre",5184,1533,60,5184,1533,60,"eligible_MAP"
"BF62FL","BFA","BFA:BF62FL:centreest",6432,1914,70,6432,1914,70,"eligible_MAP"
"BF62FL","BFA","BFA:BF62FL:centrenord",6230,1890,87,6230,1890,87,"eligible_MAP"
"BF62FL","BFA","BFA:BF62FL:centreouest",7572,2264,134,7572,2264,134,"eligible_MAP"
"BF62FL","BFA","BFA:BF62FL:centresud",5493,1654,91,5493,1654,91,"eligible_MAP"
"BF62FL","BFA","BFA:BF62FL:est",8472,2551,191,8472,2551,191,"eligible_MAP"
"BF62FL","BFA","BFA:BF62FL:hautsbassins",6883,2051,120,6883,2051,120,"eligible_MAP"
"BF62FL","BFA","BFA:BF62FL:nord",6752,2050,122,6752,2050,122,"eligible_MAP"
"BF62FL","BFA","BFA:BF62FL:plateaucentral",5894,1783,103,5894,1783,103,"eligible_MAP"
"BF62FL","BFA","BFA:BF62FL:sahel",6841,2036,219,6841,2036,219,"eligible_MAP"
"BF62FL","BFA","BFA:BF62FL:sudouest",6166,1861,181,6166,1861,181,"eligible_MAP"
"BF62FL","BFA","BFA:BF62FL:boucledumouhoun",7549,2276,129,7549,2276,129,"regional_baseline"
"BF62FL","BFA","BFA:BF62FL:cascades",5275,1634,103,5275,1634,103,"regional_baseline"
"BF62FL","BFA","BFA:BF62FL:centre",5184,1533,60,5184,1533,60,"regional_baseline"
"BF62FL","BFA","BFA:BF62FL:centreest",6432,1914,70,6432,1914,70,"regional_baseline"
"BF62FL","BFA","BFA:BF62FL:centrenord",6230,1890,87,6230,1890,87,"regional_baseline"
"BF62FL","BFA","BFA:BF62FL:centreouest",7572,2264,134,7572,2264,134,"regional_baseline"
"BF62FL","BFA","BFA:BF62FL:centresud",5493,1654,91,5493,1654,91,"regional_baseline"
"BF62FL","BFA","BFA:BF62FL:est",8472,2551,191,8472,2551,191,"regional_baseline"
"BF62FL","BFA","BFA:BF62FL:hautsbassins",6883,2051,120,6883,2051,120,"regional_baseline"
"BF62FL","BFA","BFA:BF62FL:nord",6752,2050,122,6752,2050,122,"regional_baseline"
"BF62FL","BFA","BFA:BF62FL:plateaucentral",5894,1783,103,5894,1783,103,"regional_baseline"
"BF62FL","BFA","BFA:BF62FL:sahel",6841,2036,219,6841,2036,219,"regional_baseline"
"BF62FL","BFA","BFA:BF62FL:sudouest",6166,1861,181,6166,1861,181,"regional_baseline"
"BF81FL","BFA","BFA:BF81FL:boucledumouhoun",6453,1931,44,6453,1931,44,"previous_primary"
"BF81FL","BFA","BFA:BF81FL:cascades",3857,1146,33,3857,1146,33,"previous_primary"
"BF81FL","BFA","BFA:BF81FL:centre",6671,1943,28,6671,1943,28,"previous_primary"
"BF81FL","BFA","BFA:BF81FL:centreest",7162,2104,54,7162,2104,54,"previous_primary"
"BF81FL","BFA","BFA:BF81FL:centrenord",5657,1629,41,5657,1629,41,"previous_primary"
"BF81FL","BFA","BFA:BF81FL:centreouest",6399,1873,32,6399,1873,32,"previous_primary"
"BF81FL","BFA","BFA:BF81FL:centresud",4425,1294,33,4425,1294,33,"previous_primary"
"BF81FL","BFA","BFA:BF81FL:est",4612,1354,34,4612,1354,34,"previous_primary"
"BF81FL","BFA","BFA:BF81FL:hautsbassins",7406,2208,55,7406,2208,55,"previous_primary"
"BF81FL","BFA","BFA:BF81FL:nord",6471,1898,34,6471,1898,34,"previous_primary"
"BF81FL","BFA","BFA:BF81FL:plateaucentral",6175,1863,38,6175,1863,38,"previous_primary"
"BF81FL","BFA","BFA:BF81FL:sahel",2850,864,32,2850,864,32,"previous_primary"
"BF81FL","BFA","BFA:BF81FL:sudouest",5989,1817,85,5989,1817,85,"previous_primary"
"BF81FL","BFA","BFA:BF81FL:boucledumouhoun",6453,1931,44,6453,1931,44,"eligible_MAP"
"BF81FL","BFA","BFA:BF81FL:cascades",3857,1146,33,3857,1146,33,"eligible_MAP"
"BF81FL","BFA","BFA:BF81FL:centre",6671,1943,28,6671,1943,28,"eligible_MAP"
"BF81FL","BFA","BFA:BF81FL:centreest",7162,2104,54,7162,2104,54,"eligible_MAP"
"BF81FL","BFA","BFA:BF81FL:centrenord",5657,1629,41,5657,1629,41,"eligible_MAP"
"BF81FL","BFA","BFA:BF81FL:centreouest",6399,1873,32,6399,1873,32,"eligible_MAP"
"BF81FL","BFA","BFA:BF81FL:centresud",4425,1294,33,4425,1294,33,"eligible_MAP"
"BF81FL","BFA","BFA:BF81FL:est",4612,1354,34,4612,1354,34,"eligible_MAP"
"BF81FL","BFA","BFA:BF81FL:hautsbassins",7406,2208,55,7406,2208,55,"eligible_MAP"
"BF81FL","BFA","BFA:BF81FL:nord",6471,1898,34,6471,1898,34,"eligible_MAP"
"BF81FL","BFA","BFA:BF81FL:plateaucentral",6175,1863,38,6175,1863,38,"eligible_MAP"
"BF81FL","BFA","BFA:BF81FL:sahel",2850,864,32,2850,864,32,"eligible_MAP"
"BF81FL","BFA","BFA:BF81FL:sudouest",5989,1817,85,5989,1817,85,"eligible_MAP"
"BF81FL","BFA","BFA:BF81FL:boucledumouhoun",6453,1931,44,6453,1931,44,"regional_baseline"
"BF81FL","BFA","BFA:BF81FL:cascades",3857,1146,33,3857,1146,33,"regional_baseline"
"BF81FL","BFA","BFA:BF81FL:centre",6671,1943,28,6671,1943,28,"regional_baseline"
"BF81FL","BFA","BFA:BF81FL:centreest",7162,2104,54,7162,2104,54,"regional_baseline"
"BF81FL","BFA","BFA:BF81FL:centrenord",5657,1629,41,5657,1629,41,"regional_baseline"
"BF81FL","BFA","BFA:BF81FL:centreouest",6399,1873,32,6399,1873,32,"regional_baseline"
"BF81FL","BFA","BFA:BF81FL:centresud",4425,1294,33,4425,1294,33,"regional_baseline"
"BF81FL","BFA","BFA:BF81FL:est",4612,1354,34,4612,1354,34,"regional_baseline"
"BF81FL","BFA","BFA:BF81FL:hautsbassins",7406,2208,55,7406,2208,55,"regional_baseline"
"BF81FL","BFA","BFA:BF81FL:nord",6471,1898,34,6471,1898,34,"regional_baseline"
"BF81FL","BFA","BFA:BF81FL:plateaucentral",6175,1863,38,6175,1863,38,"regional_baseline"
"BF81FL","BFA","BFA:BF81FL:sahel",2850,864,32,2850,864,32,"regional_baseline"
"BF81FL","BFA","BFA:BF81FL:sudouest",5989,1817,85,5989,1817,85,"regional_baseline"
"CI62FL","CIV","CIV:CI62FL:west",3992,1207,68,3992,1207,68,"previous_primary"
"CI62FL","CIV","CIV:CI62FL:northeast",3439,1034,60,3439,1034,60,"previous_primary"
"CI62FL","CIV","CIV:CI62FL:northcentral",4312,1330,51,4312,1330,51,"previous_primary"
"CI62FL","CIV","CIV:CI62FL:central",3287,1045,63,3287,1045,63,"previous_primary"
"CI62FL","CIV","CIV:CI62FL:abidjan",3537,1078,56,3537,1078,56,"previous_primary"
"CI62FL","CIV","CIV:CI62FL:southwest",3700,1089,38,3700,1089,38,"previous_primary"
"CI62FL","CIV","CIV:CI62FL:westcentral",3968,1181,38,3968,1181,38,"previous_primary"
"CI62FL","CIV","CIV:CI62FL:eastcentral",3298,1026,56,3298,1026,56,"previous_primary"
"CI62FL","CIV","CIV:CI62FL:north",4153,1248,122,4153,1248,122,"previous_primary"
"CI62FL","CIV","CIV:CI62FL:northwest",6074,1845,166,6074,1845,166,"previous_primary"
"CI62FL","CIV","CIV:CI62FL:west",3992,1207,68,3992,1207,68,"eligible_MAP"
"CI62FL","CIV","CIV:CI62FL:northeast",3439,1034,60,3439,1034,60,"eligible_MAP"
"CI62FL","CIV","CIV:CI62FL:northcentral",4312,1330,51,4312,1330,51,"eligible_MAP"
"CI62FL","CIV","CIV:CI62FL:central",3287,1045,63,3287,1045,63,"eligible_MAP"
"CI62FL","CIV","CIV:CI62FL:abidjan",3537,1078,56,3537,1078,56,"eligible_MAP"
"CI62FL","CIV","CIV:CI62FL:southwest",3700,1089,38,3700,1089,38,"eligible_MAP"
"CI62FL","CIV","CIV:CI62FL:westcentral",3968,1181,38,3968,1181,38,"eligible_MAP"
"CI62FL","CIV","CIV:CI62FL:eastcentral",3298,1026,56,3298,1026,56,"eligible_MAP"
"CI62FL","CIV","CIV:CI62FL:north",4172,1254,123,4172,1254,123,"eligible_MAP"
"CI62FL","CIV","CIV:CI62FL:northwest",6080,1847,166,6080,1847,166,"eligible_MAP"
"CI62FL","CIV","CIV:CI62FL:west",3992,1207,68,3992,1207,68,"regional_baseline"
"CI62FL","CIV","CIV:CI62FL:northeast",3439,1034,60,3439,1034,60,"regional_baseline"
"CI62FL","CIV","CIV:CI62FL:northcentral",4312,1330,51,4312,1330,51,"regional_baseline"
"CI62FL","CIV","CIV:CI62FL:central",3287,1045,63,3287,1045,63,"regional_baseline"
"CI62FL","CIV","CIV:CI62FL:abidjan",3537,1078,56,3537,1078,56,"regional_baseline"
"CI62FL","CIV","CIV:CI62FL:southwest",3700,1089,38,3700,1089,38,"regional_baseline"
"CI62FL","CIV","CIV:CI62FL:westcentral",3968,1181,38,3968,1181,38,"regional_baseline"
"CI62FL","CIV","CIV:CI62FL:eastcentral",3298,1026,56,3298,1026,56,"regional_baseline"
"CI62FL","CIV","CIV:CI62FL:north",4172,1254,123,4172,1254,123,"regional_baseline"
"CI62FL","CIV","CIV:CI62FL:northwest",6080,1847,166,6080,1847,166,"regional_baseline"
"CI81FL","CIV","CIV:CI81FL:abidjan",3607,1085,28,3607,1085,28,"previous_primary"
"CI81FL","CIV","CIV:CI81FL:sassandramarahoue",5931,1786,79,5931,1786,79,"previous_primary"
"CI81FL","CIV","CIV:CI81FL:savanes",4675,1399,66,4675,1399,66,"previous_primary"
"CI81FL","CIV","CIV:CI81FL:valleedubandama",4076,1226,50,4076,1226,50,"previous_primary"
"CI81FL","CIV","CIV:CI81FL:comoe",2936,879,15,2936,879,15,"previous_primary"
"CI81FL","CIV","CIV:CI81FL:montagnes",5631,1691,100,5631,1691,100,"previous_primary"
"CI81FL","CIV","CIV:CI81FL:yamoussoukro",2624,788,21,2624,788,21,"previous_primary"
"CI81FL","CIV","CIV:CI81FL:zanzan",3887,1153,22,3887,1153,22,"previous_primary"
"CI81FL","CIV","CIV:CI81FL:bassassandra",4719,1425,47,4719,1425,47,"previous_primary"
"CI81FL","CIV","CIV:CI81FL:denguele",6128,1821,126,6128,1821,126,"previous_primary"
"CI81FL","CIV","CIV:CI81FL:lacs",3606,1064,40,3606,1064,40,"previous_primary"
"CI81FL","CIV","CIV:CI81FL:woroba",5263,1599,95,5263,1599,95,"previous_primary"
"CI81FL","CIV","CIV:CI81FL:gohdjiboua",4105,1245,47,4105,1245,47,"previous_primary"
"CI81FL","CIV","CIV:CI81FL:lagunes",3977,1174,29,3977,1174,29,"previous_primary"
"CI81FL","CIV","CIV:CI81FL:abidjan",3607,1085,28,3607,1085,28,"eligible_MAP"
"CI81FL","CIV","CIV:CI81FL:sassandramarahoue",5931,1786,79,5931,1786,79,"eligible_MAP"
"CI81FL","CIV","CIV:CI81FL:savanes",4675,1399,66,4675,1399,66,"eligible_MAP"
"CI81FL","CIV","CIV:CI81FL:valleedubandama",4076,1226,50,4076,1226,50,"eligible_MAP"
"CI81FL","CIV","CIV:CI81FL:comoe",2936,879,15,2936,879,15,"eligible_MAP"
"CI81FL","CIV","CIV:CI81FL:montagnes",5631,1691,100,5631,1691,100,"eligible_MAP"
"CI81FL","CIV","CIV:CI81FL:yamoussoukro",2624,788,21,2624,788,21,"eligible_MAP"
"CI81FL","CIV","CIV:CI81FL:zanzan",3887,1153,22,3887,1153,22,"eligible_MAP"
"CI81FL","CIV","CIV:CI81FL:bassassandra",4719,1425,47,4719,1425,47,"eligible_MAP"
"CI81FL","CIV","CIV:CI81FL:denguele",6128,1821,126,6128,1821,126,"eligible_MAP"
"CI81FL","CIV","CIV:CI81FL:lacs",3606,1064,40,3606,1064,40,"eligible_MAP"
"CI81FL","CIV","CIV:CI81FL:woroba",5263,1599,95,5263,1599,95,"eligible_MAP"
"CI81FL","CIV","CIV:CI81FL:gohdjiboua",4105,1245,47,4105,1245,47,"eligible_MAP"
"CI81FL","CIV","CIV:CI81FL:lagunes",3977,1174,29,3977,1174,29,"eligible_MAP"
"CI81FL","CIV","CIV:CI81FL:abidjan",3607,1085,28,3607,1085,28,"regional_baseline"
"CI81FL","CIV","CIV:CI81FL:sassandramarahoue",5931,1786,79,5931,1786,79,"regional_baseline"
"CI81FL","CIV","CIV:CI81FL:savanes",4675,1399,66,4675,1399,66,"regional_baseline"
"CI81FL","CIV","CIV:CI81FL:valleedubandama",4076,1226,50,4076,1226,50,"regional_baseline"
"CI81FL","CIV","CIV:CI81FL:comoe",2936,879,15,2936,879,15,"regional_baseline"
"CI81FL","CIV","CIV:CI81FL:montagnes",5631,1691,100,5631,1691,100,"regional_baseline"
"CI81FL","CIV","CIV:CI81FL:yamoussoukro",2624,788,21,2624,788,21,"regional_baseline"
"CI81FL","CIV","CIV:CI81FL:zanzan",3887,1153,22,3887,1153,22,"regional_baseline"
"CI81FL","CIV","CIV:CI81FL:bassassandra",4719,1425,47,4719,1425,47,"regional_baseline"
"CI81FL","CIV","CIV:CI81FL:denguele",6128,1821,126,6128,1821,126,"regional_baseline"
"CI81FL","CIV","CIV:CI81FL:lacs",3606,1064,40,3606,1064,40,"regional_baseline"
"CI81FL","CIV","CIV:CI81FL:woroba",5263,1599,95,5263,1599,95,"regional_baseline"
"CI81FL","CIV","CIV:CI81FL:gohdjiboua",4105,1245,47,4105,1245,47,"regional_baseline"
"CI81FL","CIV","CIV:CI81FL:lagunes",3977,1174,29,3977,1174,29,"regional_baseline"
"CM44FL","CMR","CMR:CM44FL:douala",1633,717,21,1633,717,21,"previous_primary"
"CM44FL","CMR","CMR:CM44FL:north",3429,1463,98,3429,1463,98,"previous_primary"
"CM44FL","CMR","CMR:CM44FL:farnorth",4035,1680,104,4035,1680,104,"previous_primary"
"CM44FL","CMR","CMR:CM44FL:littoral",1818,784,37,1818,784,37,"previous_primary"
"CM44FL","CMR","CMR:CM44FL:yaounde",1497,691,28,1497,691,28,"previous_primary"
"CM44FL","CMR","CMR:CM44FL:west",3229,1423,66,3229,1423,66,"previous_primary"
"CM44FL","CMR","CMR:CM44FL:east",2220,960,61,2220,960,61,"previous_primary"
"CM44FL","CMR","CMR:CM44FL:south",1943,817,48,1943,817,48,"previous_primary"
"CM44FL","CMR","CMR:CM44FL:adamawa",2352,992,38,2352,992,38,"previous_primary"
"CM44FL","CMR","CMR:CM44FL:northwest",2264,992,30,2264,992,30,"previous_primary"
"CM44FL","CMR","CMR:CM44FL:southwest",1823,777,45,1823,777,45,"previous_primary"
"CM44FL","CMR","CMR:CM44FL:centre",2606,1102,47,2606,1102,47,"previous_primary"
"CM44FL","CMR","CMR:CM44FL:douala",2248,725,26,1646,721,21,"eligible_MAP"
"CM44FL","CMR","CMR:CM44FL:north",4614,1478,131,3429,1463,98,"eligible_MAP"
"CM44FL","CMR","CMR:CM44FL:farnorth",5325,1688,132,4035,1680,104,"eligible_MAP"
"CM44FL","CMR","CMR:CM44FL:littoral",2448,795,52,1824,787,37,"eligible_MAP"
"CM44FL","CMR","CMR:CM44FL:yaounde",2057,701,43,1503,695,28,"eligible_MAP"
"CM44FL","CMR","CMR:CM44FL:west",4335,1431,84,3229,1423,66,"eligible_MAP"
"CM44FL","CMR","CMR:CM44FL:east",3001,972,86,2220,960,61,"eligible_MAP"
"CM44FL","CMR","CMR:CM44FL:south",2560,825,65,1943,817,48,"eligible_MAP"
"CM44FL","CMR","CMR:CM44FL:adamawa",3142,1002,56,2352,992,38,"eligible_MAP"
"CM44FL","CMR","CMR:CM44FL:northwest",3057,996,43,2264,992,30,"eligible_MAP"
"CM44FL","CMR","CMR:CM44FL:southwest",2438,791,63,1839,783,45,"eligible_MAP"
"CM44FL","CMR","CMR:CM44FL:centre",3482,1116,71,2612,1104,47,"eligible_MAP"
"CM44FL","CMR","CMR:CM44FL:douala",1646,721,21,1646,721,21,"regional_baseline"
"CM44FL","CMR","CMR:CM44FL:north",3429,1463,98,3429,1463,98,"regional_baseline"
"CM44FL","CMR","CMR:CM44FL:farnorth",4035,1680,104,4035,1680,104,"regional_baseline"
"CM44FL","CMR","CMR:CM44FL:littoral",1824,787,37,1824,787,37,"regional_baseline"
"CM44FL","CMR","CMR:CM44FL:yaounde",1503,695,28,1503,695,28,"regional_baseline"
"CM44FL","CMR","CMR:CM44FL:west",3229,1423,66,3229,1423,66,"regional_baseline"
"CM44FL","CMR","CMR:CM44FL:east",2220,960,61,2220,960,61,"regional_baseline"
"CM44FL","CMR","CMR:CM44FL:south",1943,817,48,1943,817,48,"regional_baseline"
"CM44FL","CMR","CMR:CM44FL:adamawa",2352,992,38,2352,992,38,"regional_baseline"
"CM44FL","CMR","CMR:CM44FL:northwest",2264,992,30,2264,992,30,"regional_baseline"
"CM44FL","CMR","CMR:CM44FL:southwest",1839,783,45,1839,783,45,"regional_baseline"
"CM44FL","CMR","CMR:CM44FL:centre",2612,1104,47,2612,1104,47,"regional_baseline"
"CM61FL","CMR","CMR:CM61FL:farnorth",9944,3028,251,9944,3028,251,"previous_primary"
"CM61FL","CMR","CMR:CM61FL:douala",4201,1244,43,4201,1244,43,"previous_primary"
"CM61FL","CMR","CMR:CM61FL:northwest",5604,1704,56,5604,1704,56,"previous_primary"
"CM61FL","CMR","CMR:CM61FL:west",5757,1724,78,5757,1724,78,"previous_primary"
"CM61FL","CMR","CMR:CM61FL:southwest",3745,1157,63,3745,1157,63,"previous_primary"
"CM61FL","CMR","CMR:CM61FL:north",8596,2644,246,8596,2644,246,"previous_primary"
"CM61FL","CMR","CMR:CM61FL:south",3787,1143,47,3787,1143,47,"previous_primary"
"CM61FL","CMR","CMR:CM61FL:littoral",3200,972,50,3200,972,50,"previous_primary"
"CM61FL","CMR","CMR:CM61FL:centre",5526,1660,100,5526,1660,100,"previous_primary"
"CM61FL","CMR","CMR:CM61FL:east",4620,1421,57,4620,1421,57,"previous_primary"
"CM61FL","CMR","CMR:CM61FL:yaounde",3891,1177,50,3891,1177,50,"previous_primary"
"CM61FL","CMR","CMR:CM61FL:adamawa",5748,1746,110,5748,1746,110,"previous_primary"
"CM61FL","CMR","CMR:CM61FL:farnorth",9944,3028,251,9944,3028,251,"eligible_MAP"
"CM61FL","CMR","CMR:CM61FL:douala",4201,1244,43,4201,1244,43,"eligible_MAP"
"CM61FL","CMR","CMR:CM61FL:northwest",5629,1711,56,5629,1711,56,"eligible_MAP"
"CM61FL","CMR","CMR:CM61FL:west",5757,1724,78,5757,1724,78,"eligible_MAP"
"CM61FL","CMR","CMR:CM61FL:southwest",3745,1157,63,3745,1157,63,"eligible_MAP"
"CM61FL","CMR","CMR:CM61FL:north",8596,2644,246,8596,2644,246,"eligible_MAP"
"CM61FL","CMR","CMR:CM61FL:south",3787,1143,47,3787,1143,47,"eligible_MAP"
"CM61FL","CMR","CMR:CM61FL:littoral",3205,973,50,3205,973,50,"eligible_MAP"
"CM61FL","CMR","CMR:CM61FL:centre",5526,1660,100,5526,1660,100,"eligible_MAP"
"CM61FL","CMR","CMR:CM61FL:east",4620,1421,57,4620,1421,57,"eligible_MAP"
"CM61FL","CMR","CMR:CM61FL:yaounde",3891,1177,50,3891,1177,50,"eligible_MAP"
"CM61FL","CMR","CMR:CM61FL:adamawa",5748,1746,110,5748,1746,110,"eligible_MAP"
"CM61FL","CMR","CMR:CM61FL:farnorth",9944,3028,251,9944,3028,251,"regional_baseline"
"CM61FL","CMR","CMR:CM61FL:douala",4201,1244,43,4201,1244,43,"regional_baseline"
"CM61FL","CMR","CMR:CM61FL:northwest",5629,1711,56,5629,1711,56,"regional_baseline"
"CM61FL","CMR","CMR:CM61FL:west",5757,1724,78,5757,1724,78,"regional_baseline"
"CM61FL","CMR","CMR:CM61FL:southwest",3745,1157,63,3745,1157,63,"regional_baseline"
"CM61FL","CMR","CMR:CM61FL:north",8596,2644,246,8596,2644,246,"regional_baseline"
