"survey","country","regkey","variable","value","eligible_n","observed_n","missing_n","weighted_n","population","source","small_denominator","low_precision"
"SN8SFL","SEN","kaolack","improved_water_pct",96.9,,518,,534,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kaffrine","improved_water_pct",96.5,,560,,272,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","ziguinchor","improved_water_pct",71.3,,551,,393,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kolda","improved_water_pct",41.6,,576,,345,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","sedhiou","improved_water_pct",45,,525,,223,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","tambacounda","improved_water_pct",79.4,,576,,351,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kedougou","improved_water_pct",85.8,,482,,103,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","saintlouis","improved_sanitation_pct",78.1,,643,,660,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","louga","improved_sanitation_pct",81.2,,648,,471,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","matam","improved_sanitation_pct",49.8,,549,,283,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","dakar","improved_sanitation_pct",99.4,,902,,2411,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","thies","improved_sanitation_pct",93.6,,703,,1129,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","diourbel","improved_sanitation_pct",80.9,,589,,804,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","fatick","improved_sanitation_pct",72.5,,601,,443,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kaolack","improved_sanitation_pct",66.5,,518,,534,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kaffrine","improved_sanitation_pct",46.8,,560,,272,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","ziguinchor","improved_sanitation_pct",60.9,,551,,393,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kolda","improved_sanitation_pct",48.5,,576,,345,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","sedhiou","improved_sanitation_pct",45.6,,525,,223,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","tambacounda","improved_sanitation_pct",37.9,,576,,351,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kedougou","improved_sanitation_pct",43.2,,482,,103,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","saintlouis","electricity_pct",64.9,,643,,660,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","louga","electricity_pct",68.5,,648,,471,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","matam","electricity_pct",51.8,,549,,283,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","dakar","electricity_pct",98.2,,902,,2411,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","thies","electricity_pct",92.2,,703,,1129,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","diourbel","electricity_pct",87,,589,,804,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","fatick","electricity_pct",55.7,,601,,443,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kaolack","electricity_pct",74.7,,518,,534,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kaffrine","electricity_pct",47.4,,560,,272,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","ziguinchor","electricity_pct",66.6,,551,,393,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kolda","electricity_pct",39.6,,576,,345,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","sedhiou","electricity_pct",45.6,,525,,223,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","tambacounda","electricity_pct",45.4,,576,,351,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SN8SFL","SEN","kedougou","electricity_pct",42.1,,482,,103,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","eastern","dtp3_pct",78.9,,360,,382,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","northern","dtp3_pct",76.7,,440,,368,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","northwestern","dtp3_pct",74.3,,347,,348,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","southern","dtp3_pct",83.5,,480,,393,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","western","dtp3_pct",76.4,,234,,347,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","eastern","measles_pct",75.9,,360,,382,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","northern","measles_pct",75,,440,,368,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","northwestern","measles_pct",66.6,,347,,348,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","southern","measles_pct",82.2,,480,,393,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","western","measles_pct",72.6,,234,,347,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","eastern","facility_delivery_pct",92.3,,1972,,2077,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","northern","facility_delivery_pct",84.4,,2294,,1918,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","northwestern","facility_delivery_pct",66.7,,1882,,1894,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","southern","facility_delivery_pct",85,,2521,,2101,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","western","facility_delivery_pct",87.9,,1230,,1781,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","eastern","improved_water_pct",65.2,,2816,,2852,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","northern","improved_water_pct",57.7,,2958,,2568,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","northwestern","improved_water_pct",47.8,,2257,,2195,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","southern","improved_water_pct",59.9,,3197,,2641,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","western","improved_water_pct",95.6,,2171,,3142,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","eastern","improved_sanitation_pct",48.4,,2816,,2852,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","northern","improved_sanitation_pct",35.9,,2958,,2568,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","northwestern","improved_sanitation_pct",53.1,,2257,,2195,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","southern","improved_sanitation_pct",41,,3197,,2641,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","western","improved_sanitation_pct",87.4,,2171,,3142,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","eastern","electricity_pct",9.8,,2816,,2852,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","northern","electricity_pct",14.3,,2958,,2568,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","northwestern","electricity_pct",7.9,,2257,,2195,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","southern","electricity_pct",7.5,,3197,,2641,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SL7AFL","SLE","western","electricity_pct",64.2,,2171,,3142,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","central","dtp3_pct",88.7,,111,,191,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","south","dtp3_pct",92.5,,107,,50,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","north","dtp3_pct",79.9,,106,,84,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","principe","dtp3_pct",96.4,,53,,16,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","central","measles_pct",81.3,,111,,191,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","south","measles_pct",89.1,,107,,50,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","north","measles_pct",84.8,,106,,84,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","principe","measles_pct",96.4,,53,,16,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","central","facility_delivery_pct",82.1,,609,,1085,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","south","facility_delivery_pct",69.4,,486,,240,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","north","facility_delivery_pct",75.1,,534,,423,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","principe","facility_delivery_pct",80.6,,302,,86,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","central","improved_water_pct",97.1,,1095,,2102,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","south","improved_water_pct",94.2,,916,,514,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","north","improved_water_pct",93.7,,925,,736,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","principe","improved_water_pct",63.9,,600,,184,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","central","improved_sanitation_pct",44.7,,1095,,2102,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","south","improved_sanitation_pct",18.3,,916,,514,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","north","improved_sanitation_pct",34,,925,,736,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","principe","improved_sanitation_pct",34,,600,,184,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","central","electricity_pct",66.2,,1095,,2102,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","south","electricity_pct",45.8,,916,,514,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","north","electricity_pct",38.4,,925,,736,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"ST51FL","STP","principe","electricity_pct",55.9,,600,,184,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SZ51FL","SWZ","hhohho","dtp3_pct",93.1,,141,,149,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SZ51FL","SWZ","shiselweni","dtp3_pct",92.6,,116,,111,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SZ51FL","SWZ","lubombo","dtp3_pct",86.4,,137,,110,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"SZ51FL","SWZ","hhohho","measles_pct",93.7,,141,,149,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SZ51FL","SWZ","shiselweni","measles_pct",91.6,,116,,111,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SZ51FL","SWZ","lubombo","measles_pct",90,,137,,110,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"SZ51FL","SWZ","hhohho","facility_delivery_pct",78.6,,714,,766,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SZ51FL","SWZ","shiselweni","facility_delivery_pct",65.1,,633,,615,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SZ51FL","SWZ","lubombo","facility_delivery_pct",69.3,,698,,577,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"SZ51FL","SWZ","hhohho","improved_water_pct",79.8,,1282,,1370,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SZ51FL","SWZ","shiselweni","improved_water_pct",55,,967,,931,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SZ51FL","SWZ","lubombo","improved_water_pct",66.5,,1231,,1005,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"SZ51FL","SWZ","hhohho","improved_sanitation_pct",39.8,,1282,,1370,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SZ51FL","SWZ","shiselweni","improved_sanitation_pct",24.7,,967,,931,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SZ51FL","SWZ","lubombo","improved_sanitation_pct",39,,1231,,1005,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"SZ51FL","SWZ","hhohho","electricity_pct",39.7,,1282,,1370,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SZ51FL","SWZ","shiselweni","electricity_pct",20.6,,967,,931,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"SZ51FL","SWZ","lubombo","electricity_pct",32.8,,1231,,1005,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone1","dtp3_pct",44.6,,193,,72,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone2","dtp3_pct",20.5,,85,,104,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone3","dtp3_pct",13.2,,112,,100,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone4","dtp3_pct",4.2,,66,,85,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone5","dtp3_pct",2,,94,,122,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone6","dtp3_pct",42.9,,109,,105,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone7","dtp3_pct",15.4,,105,,215,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone8","dtp3_pct",28.2,,137,,138,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone1","measles_pct",47.8,,193,,72,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone2","measles_pct",21.8,,85,,104,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone3","measles_pct",17.1,,112,,100,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone4","measles_pct",9.7,,66,,85,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone5","measles_pct",6.3,,94,,122,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone6","measles_pct",42,,109,,105,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone7","measles_pct",19.6,,105,,215,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone8","measles_pct",27.8,,137,,138,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone1","facility_delivery_pct",53.5,,1137,,439,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone2","facility_delivery_pct",2.6,,574,,730,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone3","facility_delivery_pct",5,,744,,673,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone4","facility_delivery_pct",6.8,,444,,444,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone5","facility_delivery_pct",2.3,,596,,786,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone6","facility_delivery_pct",9.8,,646,,628,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone7","facility_delivery_pct",18.2,,727,,1479,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone8","facility_delivery_pct",15.5,,767,,809,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone1","improved_water_pct",90.4,,1169,,432,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone2","improved_water_pct",55.9,,500,,605,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone3","improved_water_pct",32.5,,781,,706,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone4","improved_water_pct",17.3,,516,,559,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone5","improved_water_pct",64.9,,517,,655,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone6","improved_water_pct",45.3,,519,,491,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone7","improved_water_pct",24,,606,,1127,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone8","improved_water_pct",24.4,,761,,793,"WS_SRCE_H_IMP","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone1","improved_sanitation_pct",31,,1169,,432,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone2","improved_sanitation_pct",4.6,,500,,605,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone3","improved_sanitation_pct",0.2,,781,,706,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone4","improved_sanitation_pct",0.9,,516,,559,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone5","improved_sanitation_pct",1.1,,517,,655,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone6","improved_sanitation_pct",0.8,,519,,491,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone7","improved_sanitation_pct",2,,606,,1127,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone8","improved_sanitation_pct",0.7,,761,,793,"WS_TLET_H_IMP","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone1","electricity_pct",29.2,,1169,,432,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone2","electricity_pct",0.5,,500,,605,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone3","electricity_pct",0.7,,781,,706,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone4","electricity_pct",1.9,,516,,559,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone5","electricity_pct",2,,517,,655,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone6","electricity_pct",0.7,,519,,491,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone7","electricity_pct",1.2,,606,,1127,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"TD41FL","TCD","zone8","electricity_pct",1.6,,761,,793,"HC_ELEC_H_ELC","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","ndjamena","dtp3_pct",41,,189,,199,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","borkoutibesti","dtp3_pct",7.2,,74,,10,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","ennediestennediouest","dtp3_pct",20.6,,98,,11,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","kanem","dtp3_pct",25.9,,122,,90,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","barhelgazal","dtp3_pct",20.5,,115,,36,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","lac","dtp3_pct",17.8,,120,,123,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","batha","dtp3_pct",7.9,,111,,117,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","guera","dtp3_pct",25.6,,150,,177,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","salamat","dtp3_pct",23,,152,,70,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","wadifira","dtp3_pct",8.9,,118,,62,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","ouaddai","dtp3_pct",10.1,,117,,147,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","sila","dtp3_pct",17.6,,103,,54,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","hadjerlamis","dtp3_pct",30.4,,144,,187,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","charibaguirmi","dtp3_pct",5.5,,144,,133,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","mayokebbiest","dtp3_pct",41.3,,165,,241,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","mayokebbiouest","dtp3_pct",58.4,,207,,186,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","tandjile","dtp3_pct",45.1,,156,,214,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","logoneoccidental","dtp3_pct",27.5,,166,,218,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","logoneoriental","dtp3_pct",38,,151,,313,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","mandoul","dtp3_pct",62.8,,149,,213,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","moyenchari","dtp3_pct",40.3,,129,,153,"CH_VACC_C_DP3","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","ndjamena","measles_pct",72.3,,189,,199,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","borkoutibesti","measles_pct",19.6,,74,,10,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","ennediestennediouest","measles_pct",37.7,,98,,11,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","kanem","measles_pct",39,,122,,90,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","barhelgazal","measles_pct",30.1,,115,,36,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","lac","measles_pct",35.3,,120,,123,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","batha","measles_pct",30.5,,111,,117,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","guera","measles_pct",61.6,,150,,177,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","salamat","measles_pct",39.9,,152,,70,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","wadifira","measles_pct",22.6,,118,,62,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","ouaddai","measles_pct",24.2,,117,,147,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","sila","measles_pct",37.3,,103,,54,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","hadjerlamis","measles_pct",53.3,,144,,187,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","charibaguirmi","measles_pct",27.9,,144,,133,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","mayokebbiest","measles_pct",74.9,,165,,241,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","mayokebbiouest","measles_pct",83.6,,207,,186,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","tandjile","measles_pct",80.7,,156,,214,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","logoneoccidental","measles_pct",54.3,,166,,218,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","logoneoriental","measles_pct",63.1,,151,,313,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","mandoul","measles_pct",68.8,,149,,213,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","moyenchari","measles_pct",58.6,,129,,153,"CH_VACC_C_MSL","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","ndjamena","facility_delivery_pct",67,,1256,,1307,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","borkoutibesti","facility_delivery_pct",17,,544,,76,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","ennediestennediouest","facility_delivery_pct",9.9,,628,,70,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
"TD71FL","TCD","kanem","facility_delivery_pct",5.2,,915,,694,"RH_DELP_C_DHF","DHS_published_regional",FALSE,FALSE
