"survey","regkey","variable","value","eligible_n","observed_n","missing_n","weighted_n","population","source","small_denominator","low_precision"
"MW41FL","southern","wasting_pct",7.3,,4706,,4640,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MW4EFL","northern","stunting_pct",48.1,,1214,,1215,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MW4EFL","central","stunting_pct",56.8,,3251,,3342,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MW4EFL","southern","stunting_pct",50.2,,4395,,4011,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MW4EFL","northern","wasting_pct",6.7,,1214,,1215,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MW4EFL","central","wasting_pct",4.6,,3251,,3342,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MW4EFL","southern","wasting_pct",6.9,,4395,,4011,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MW61FL","northern","stunting_pct",44.7,,880,,543,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MW61FL","central","stunting_pct",47.2,,1788,,2226,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MW61FL","southern","stunting_pct",47.6,,2212,,2080,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MW61FL","northern","wasting_pct",2.4,,880,,543,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MW61FL","central","wasting_pct",4.3,,1788,,2226,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MW61FL","southern","wasting_pct",4,,2212,,2080,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MW7AFL","northern","stunting_pct",35.1,,1037,,633,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MW7AFL","central","stunting_pct",38.2,,1974,,2413,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MW7AFL","southern","stunting_pct",36.6,,2675,,2661,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MW7AFL","northern","wasting_pct",2.1,,1050,,639,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MW7AFL","central","wasting_pct",2,,1996,,2444,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MW7AFL","southern","wasting_pct",3.5,,2695,,2681,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MW81FL","northern","stunting_pct",33.2,,1296,,781,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MW81FL","central","stunting_pct",38.5,,1757,,2304,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MW81FL","southern","stunting_pct",38.5,,2711,,2691,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MW81FL","northern","wasting_pct",2.5,,1302,,786,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MW81FL","central","wasting_pct",1.3,,1764,,2314,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MW81FL","southern","wasting_pct",2.1,,2724,,2713,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ41FL","niassa","stunting_pct",51.4,,682,,387,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ41FL","cabodelgado","stunting_pct",63.2,,605,,697,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ41FL","nampula","stunting_pct",47.5,,966,,1826,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ41FL","zambezia","stunting_pct",51.6,,823,,1350,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ41FL","tete","stunting_pct",53.6,,997,,950,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ41FL","manica","stunting_pct",46.3,,923,,682,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ41FL","sofala","stunting_pct",47.5,,943,,625,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ41FL","inhambane","stunting_pct",40.9,,806,,746,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ41FL","gaza","stunting_pct",42.1,,922,,503,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ41FL","maputo","stunting_pct",29,,682,,544,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ41FL","maputocity","stunting_pct",24.6,,659,,408,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ41FL","niassa","wasting_pct",2.2,,682,,387,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ41FL","cabodelgado","wasting_pct",4.8,,605,,697,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ41FL","nampula","wasting_pct",8.6,,966,,1826,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ41FL","zambezia","wasting_pct",6.5,,823,,1350,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ41FL","tete","wasting_pct",2.7,,997,,950,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ41FL","manica","wasting_pct",3.9,,923,,682,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ41FL","sofala","wasting_pct",8.2,,943,,625,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ41FL","inhambane","wasting_pct",1.4,,806,,746,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ41FL","gaza","wasting_pct",7.6,,922,,503,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ41FL","maputo","wasting_pct",1.2,,682,,544,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ41FL","maputocity","wasting_pct",1.4,,659,,408,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ62FL","niassa","stunting_pct",46.8,,918,,639,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ62FL","cabodelgado","stunting_pct",52.8,,940,,874,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ62FL","nampula","stunting_pct",55.3,,827,,1560,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ62FL","zambezia","stunting_pct",45.2,,1179,,2080,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ62FL","tete","stunting_pct",44.2,,980,,1342,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ62FL","manica","stunting_pct",41.9,,881,,671,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ62FL","sofala","stunting_pct",35.7,,1310,,1082,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ62FL","inhambane","stunting_pct",36,,797,,576,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ62FL","gaza","stunting_pct",26.8,,912,,559,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ62FL","maputo","stunting_pct",22.7,,786,,576,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ62FL","maputocity","stunting_pct",23.2,,724,,354,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ62FL","niassa","wasting_pct",3.7,,918,,639,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ62FL","cabodelgado","wasting_pct",5.6,,940,,874,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ62FL","nampula","wasting_pct",6.5,,827,,1560,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ62FL","zambezia","wasting_pct",9.4,,1179,,2080,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ62FL","tete","wasting_pct",5.6,,980,,1342,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ62FL","manica","wasting_pct",6.7,,881,,671,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ62FL","sofala","wasting_pct",7.4,,1310,,1082,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ62FL","inhambane","wasting_pct",2.2,,797,,576,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ62FL","gaza","wasting_pct",1,,912,,559,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ62FL","maputo","wasting_pct",2.1,,786,,576,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ62FL","maputocity","wasting_pct",2.2,,724,,354,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ81FL","niassa","stunting_pct",35.9,,495,,386,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ81FL","cabodelgado","stunting_pct",44.7,,548,,296,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ81FL","nampula","stunting_pct",46.7,,538,,1132,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ81FL","zambezia","stunting_pct",43.7,,309,,647,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ81FL","tete","stunting_pct",35.9,,381,,448,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ81FL","manica","stunting_pct",39.1,,442,,335,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ81FL","sofala","stunting_pct",29.5,,421,,304,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ81FL","inhambane","stunting_pct",15.8,,291,,167,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ81FL","gaza","stunting_pct",17.7,,324,,180,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ81FL","maputo","stunting_pct",8.6,,239,,245,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ81FL","maputocity","stunting_pct",10.8,,179,,87,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"MZ81FL","niassa","wasting_pct",6.5,,499,,389,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ81FL","cabodelgado","wasting_pct",3.3,,585,,314,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ81FL","nampula","wasting_pct",3.7,,580,,1229,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ81FL","zambezia","wasting_pct",6.8,,384,,806,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ81FL","tete","wasting_pct",3.4,,398,,469,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ81FL","manica","wasting_pct",0.9,,451,,341,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ81FL","sofala","wasting_pct",2.8,,429,,310,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ81FL","inhambane","wasting_pct",0.3,,296,,169,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ81FL","gaza","wasting_pct",1.9,,326,,182,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ81FL","maputo","wasting_pct",1.2,,243,,248,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"MZ81FL","maputocity","wasting_pct",1.5,,181,,88,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG4BFL","northcentral","stunting_pct",35.1,,850,,757,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG4BFL","northeast","stunting_pct",47.1,,1104,,1093,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG4BFL","northwest","stunting_pct",59.8,,1185,,1452,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG4BFL","southeast","stunting_pct",18.9,,438,,326,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG4BFL","southwest","stunting_pct",28.5,,565,,507,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG4BFL","southsouth","stunting_pct",26.3,,460,,635,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG4BFL","northcentral","wasting_pct",7.8,,850,,757,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG4BFL","northeast","wasting_pct",10.7,,1104,,1093,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG4BFL","northwest","wasting_pct",14.3,,1185,,1452,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG4BFL","southeast","wasting_pct",3.4,,438,,326,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG4BFL","southwest","wasting_pct",9.6,,565,,507,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG4BFL","southsouth","wasting_pct",12.5,,460,,635,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG53FL","northcentral","stunting_pct",43.8,,3812,,2800,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG53FL","northeast","stunting_pct",48.6,,4529,,3097,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG53FL","northwest","stunting_pct",52.6,,5032,,5488,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG53FL","southeast","stunting_pct",21.7,,1864,,1947,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG53FL","southwest","stunting_pct",31.2,,2822,,3795,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG53FL","southsouth","stunting_pct",31.1,,2574,,2769,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG53FL","northcentral","wasting_pct",9.3,,3812,,2800,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG53FL","northeast","wasting_pct",22.2,,4529,,3097,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG53FL","northwest","wasting_pct",19.9,,5032,,5488,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG53FL","southeast","wasting_pct",8.6,,1864,,1947,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG53FL","southwest","wasting_pct",9.3,,2822,,3795,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG53FL","southsouth","wasting_pct",7.5,,2574,,2769,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG6AFL","northcentral","stunting_pct",29.3,,4116,,3764,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG6AFL","northeast","stunting_pct",42.3,,5213,,4286,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG6AFL","northwest","stunting_pct",54.8,,7530,,9049,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG6AFL","southeast","stunting_pct",16,,2513,,2455,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG6AFL","southwest","stunting_pct",22.2,,3575,,4016,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG6AFL","southsouth","stunting_pct",18.3,,3359,,2619,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG6AFL","northcentral","wasting_pct",11.7,,4116,,3764,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG6AFL","northeast","wasting_pct",19.5,,5213,,4286,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG6AFL","northwest","wasting_pct",27.1,,7530,,9049,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG6AFL","southeast","wasting_pct",11.9,,2513,,2455,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG6AFL","southwest","wasting_pct",10,,3575,,4016,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG6AFL","southsouth","wasting_pct",11.1,,3359,,2619,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG7BFL","northcentral","stunting_pct",28.7,,2188,,1792,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG7BFL","northeast","stunting_pct",49.1,,2219,,1966,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG7BFL","northwest","stunting_pct",56.8,,2898,,3570,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG7BFL","southeast","stunting_pct",18.4,,1843,,1668,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG7BFL","southwest","stunting_pct",24.7,,1863,,2294,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG7BFL","southsouth","stunting_pct",19.7,,1370,,1300,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG7BFL","northcentral","wasting_pct",5.6,,2197,,1797,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG7BFL","northeast","wasting_pct",9.7,,2240,,1985,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG7BFL","northwest","wasting_pct",9,,2921,,3608,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG7BFL","southeast","wasting_pct",4.5,,1843,,1670,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG7BFL","southwest","wasting_pct",4.9,,1860,,2290,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG7BFL","southsouth","wasting_pct",4.3,,1373,,1299,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG8BFL","northcentral","stunting_pct",36.8,,1827,,1741,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG8BFL","northeast","stunting_pct",51.8,,1819,,1798,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG8BFL","northwest","stunting_pct",53.2,,2541,,3524,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG8BFL","southeast","stunting_pct",20.6,,1826,,1274,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG8BFL","southwest","stunting_pct",21.2,,950,,1064,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG8BFL","southsouth","stunting_pct",17.9,,1208,,994,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NG8BFL","northcentral","wasting_pct",6.5,,1834,,1749,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG8BFL","northeast","wasting_pct",8.1,,1880,,1849,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG8BFL","northwest","wasting_pct",8.3,,2575,,3575,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG8BFL","southeast","wasting_pct",7,,1829,,1277,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG8BFL","southwest","wasting_pct",11,,950,,1062,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NG8BFL","southsouth","wasting_pct",11.3,,1207,,994,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NI51FL","niamey","stunting_pct",26.3,,421,,249,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NI51FL","dosso","stunting_pct",46,,661,,603,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NI51FL","maradi","stunting_pct",65.8,,640,,937,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NI51FL","tahoua","stunting_pct",51.5,,657,,891,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NI51FL","agadez","stunting_pct",44.2,,271,,71,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NI51FL","tillaberi","stunting_pct",52.6,,531,,537,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NI51FL","zinder","stunting_pct",64.1,,458,,795,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NI51FL","diffa","stunting_pct",49.8,,343,,104,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NI51FL","niamey","wasting_pct",8.7,,421,,249,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NI51FL","dosso","wasting_pct",11.3,,661,,603,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NI51FL","maradi","wasting_pct",13.6,,640,,937,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NI51FL","tahoua","wasting_pct",12.3,,657,,891,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NI51FL","agadez","wasting_pct",9.3,,271,,71,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NI51FL","tillaberi","wasting_pct",10.6,,531,,537,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NI51FL","zinder","wasting_pct",14.3,,458,,795,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NI51FL","diffa","wasting_pct",15.8,,343,,104,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NI61FL","niamey","stunting_pct",20.3,,399,,262,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NI61FL","dosso","stunting_pct",37.3,,795,,728,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NI61FL","maradi","stunting_pct",53.5,,1108,,1291,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NI61FL","tahoua","stunting_pct",38.9,,810,,1240,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NI61FL","agadez","stunting_pct",39.6,,258,,74,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NI61FL","tillaberi","stunting_pct",38.1,,721,,751,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NI61FL","zinder","stunting_pct",52,,692,,1018,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NI61FL","diffa","stunting_pct",54.1,,360,,116,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NI61FL","niamey","wasting_pct",9.4,,399,,262,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NI61FL","dosso","wasting_pct",13.6,,795,,728,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NI61FL","maradi","wasting_pct",19,,1108,,1291,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NI61FL","tahoua","wasting_pct",20.9,,810,,1240,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NI61FL","agadez","wasting_pct",13.7,,258,,74,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NI61FL","tillaberi","wasting_pct",15.6,,721,,751,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NI61FL","zinder","wasting_pct",18.8,,692,,1018,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NI61FL","diffa","wasting_pct",36.2,,360,,116,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NM41FL","omusati","stunting_pct",31.9,,296,,492,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM41FL","ohangwena","stunting_pct",34.7,,417,,634,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM41FL","oshana","stunting_pct",25.7,,248,,401,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM41FL","oshikoto","stunting_pct",28.7,,306,,419,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM41FL","kunene","stunting_pct",22.9,,413,,159,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM41FL","caprivi","stunting_pct",25.9,,195,,212,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM41FL","kavango","stunting_pct",40.7,,323,,322,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM41FL","omaheke","stunting_pct",31.7,,465,,167,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM41FL","otjozondjupa","stunting_pct",19.7,,351,,416,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM41FL","erongo","stunting_pct",12.5,,210,,145,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM41FL","khomas","stunting_pct",33.3,,214,,468,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM41FL","omusati","wasting_pct",9.2,,296,,492,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NM41FL","ohangwena","wasting_pct",15.1,,417,,634,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NM41FL","oshana","wasting_pct",13.6,,248,,401,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NM41FL","oshikoto","wasting_pct",10.4,,306,,419,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NM41FL","kunene","wasting_pct",8.1,,413,,159,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NM41FL","caprivi","wasting_pct",8.6,,195,,212,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NM41FL","kavango","wasting_pct",9.2,,323,,322,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NM41FL","omaheke","wasting_pct",12.7,,465,,167,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NM41FL","otjozondjupa","wasting_pct",6.2,,351,,416,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NM41FL","erongo","wasting_pct",5.5,,210,,145,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NM41FL","khomas","wasting_pct",5.4,,214,,468,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NM51FL","omusati","stunting_pct",27.7,,452,,513,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM51FL","ohangwena","stunting_pct",34,,551,,636,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM51FL","oshana","stunting_pct",28.3,,396,,337,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM51FL","oshikoto","stunting_pct",32.3,,514,,500,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM51FL","kunene","stunting_pct",27,,288,,205,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM51FL","caprivi","stunting_pct",26.1,,336,,275,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM51FL","kavango","stunting_pct",38.8,,639,,607,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM51FL","omaheke","stunting_pct",21.6,,396,,338,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM51FL","otjozondjupa","stunting_pct",27.1,,449,,360,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM51FL","erongo","stunting_pct",21.5,,242,,241,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM51FL","khomas","stunting_pct",22.6,,364,,658,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"NM51FL","omusati","wasting_pct",10.1,,452,,513,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NM51FL","ohangwena","wasting_pct",6.9,,551,,636,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"NM51FL","oshana","wasting_pct",9.6,,396,,337,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
