"baseline","survey","country","survey_year","variable","records","missing_before","missing_after","resolved_records"
"eligible_MAP","ET81FL","ETH","2019","male_pct",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","multiple_birth_pct",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","mean_birth_order",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","mean_maternal_age_birth",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","mean_maternal_education_years",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","mean_wealth_quintile",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","urban_pct",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","dtp3_pct",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","measles_pct",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","facility_delivery_pct",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","exclusive_breastfeeding_pct",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","short_birth_interval_pct",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","improved_water_pct",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","improved_sanitation_pct",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","electricity_pct",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","log_hiv_incidence",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","log_gdp_pc",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","log_health_expenditure_pc",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","political_stability",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","hib3_pct",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","pcv3_pct",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","rotavirus_pct",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","any_vaccine",33797,0,0,0
"eligible_MAP","ET81FL","ETH","2019","any_required",33797,0,0,0
"previous_primary","ET8AFL","ETH","2024","male_pct",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","multiple_birth_pct",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","mean_birth_order",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","mean_maternal_age_birth",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","mean_maternal_education_years",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","mean_wealth_quintile",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","urban_pct",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","dtp3_pct",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","measles_pct",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","facility_delivery_pct",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","exclusive_breastfeeding_pct",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","short_birth_interval_pct",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","improved_water_pct",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","improved_sanitation_pct",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","electricity_pct",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","log_hiv_incidence",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","log_gdp_pc",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","log_health_expenditure_pc",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","political_stability",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","hib3_pct",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","pcv3_pct",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","rotavirus_pct",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","any_vaccine",76674,0,0,0
"previous_primary","ET8AFL","ETH","2024","any_required",76674,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","male_pct",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","multiple_birth_pct",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","mean_birth_order",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","mean_maternal_age_birth",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","mean_maternal_education_years",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","mean_wealth_quintile",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","urban_pct",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","dtp3_pct",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","measles_pct",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","facility_delivery_pct",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","exclusive_breastfeeding_pct",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","short_birth_interval_pct",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","improved_water_pct",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","improved_sanitation_pct",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","electricity_pct",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","log_hiv_incidence",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","log_gdp_pc",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","log_health_expenditure_pc",81174,4500,4500,0
"eligible_MAP","ET8AFL","ETH","2024","political_stability",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","hib3_pct",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","pcv3_pct",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","rotavirus_pct",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","any_vaccine",81174,0,0,0
"eligible_MAP","ET8AFL","ETH","2024","any_required",81174,4500,4500,0
"eligible_MAP","GA41FL","GAB","2000","male_pct",1508,0,0,0
"eligible_MAP","GA41FL","GAB","2000","multiple_birth_pct",1508,0,0,0
"eligible_MAP","GA41FL","GAB","2000","mean_birth_order",1508,0,0,0
"eligible_MAP","GA41FL","GAB","2000","mean_maternal_age_birth",1508,0,0,0
"eligible_MAP","GA41FL","GAB","2000","mean_maternal_education_years",1508,0,0,0
"eligible_MAP","GA41FL","GAB","2000","mean_wealth_quintile",1508,1508,1508,0
"eligible_MAP","GA41FL","GAB","2000","urban_pct",1508,0,0,0
"eligible_MAP","GA41FL","GAB","2000","dtp3_pct",1508,0,0,0
"eligible_MAP","GA41FL","GAB","2000","measles_pct",1508,0,0,0
"eligible_MAP","GA41FL","GAB","2000","facility_delivery_pct",1508,0,0,0
"eligible_MAP","GA41FL","GAB","2000","exclusive_breastfeeding_pct",1508,0,0,0
"eligible_MAP","GA41FL","GAB","2000","short_birth_interval_pct",1508,0,0,0
"eligible_MAP","GA41FL","GAB","2000","improved_water_pct",1508,0,0,0
"eligible_MAP","GA41FL","GAB","2000","improved_sanitation_pct",1508,0,0,0
"eligible_MAP","GA41FL","GAB","2000","electricity_pct",1508,0,0,0
"eligible_MAP","GA41FL","GAB","2000","log_hiv_incidence",1508,0,0,0
"eligible_MAP","GA41FL","GAB","2000","log_gdp_pc",1508,0,0,0
"eligible_MAP","GA41FL","GAB","2000","log_health_expenditure_pc",1508,0,0,0
"eligible_MAP","GA41FL","GAB","2000","political_stability",1508,0,0,0
"eligible_MAP","GA41FL","GAB","2000","hib3_pct",1508,1508,0,1508
"eligible_MAP","GA41FL","GAB","2000","pcv3_pct",1508,1508,0,1508
"eligible_MAP","GA41FL","GAB","2000","rotavirus_pct",1508,1508,0,1508
"eligible_MAP","GA41FL","GAB","2000","any_vaccine",1508,1508,0,1508
"eligible_MAP","GA41FL","GAB","2000","any_required",1508,1508,1508,0
"previous_primary","GA61FL","GAB","2012","male_pct",33480,0,0,0
"previous_primary","GA61FL","GAB","2012","multiple_birth_pct",33480,0,0,0
"previous_primary","GA61FL","GAB","2012","mean_birth_order",33480,0,0,0
"previous_primary","GA61FL","GAB","2012","mean_maternal_age_birth",33480,0,0,0
"previous_primary","GA61FL","GAB","2012","mean_maternal_education_years",33480,0,0,0
"previous_primary","GA61FL","GAB","2012","mean_wealth_quintile",33480,0,0,0
"previous_primary","GA61FL","GAB","2012","urban_pct",33480,0,0,0
"previous_primary","GA61FL","GAB","2012","dtp3_pct",33480,0,0,0
"previous_primary","GA61FL","GAB","2012","measles_pct",33480,0,0,0
"previous_primary","GA61FL","GAB","2012","facility_delivery_pct",33480,5341,5341,0
"previous_primary","GA61FL","GAB","2012","exclusive_breastfeeding_pct",33480,0,0,0
"previous_primary","GA61FL","GAB","2012","short_birth_interval_pct",33480,5341,5341,0
"previous_primary","GA61FL","GAB","2012","improved_water_pct",33480,5341,5341,0
"previous_primary","GA61FL","GAB","2012","improved_sanitation_pct",33480,5341,5341,0
"previous_primary","GA61FL","GAB","2012","electricity_pct",33480,5341,5341,0
"previous_primary","GA61FL","GAB","2012","log_hiv_incidence",33480,0,0,0
"previous_primary","GA61FL","GAB","2012","log_gdp_pc",33480,0,0,0
"previous_primary","GA61FL","GAB","2012","log_health_expenditure_pc",33480,0,0,0
"previous_primary","GA61FL","GAB","2012","political_stability",33480,0,0,0
"previous_primary","GA61FL","GAB","2012","hib3_pct",33480,20802,0,20802
"previous_primary","GA61FL","GAB","2012","pcv3_pct",33480,33480,0,33480
"previous_primary","GA61FL","GAB","2012","rotavirus_pct",33480,33480,0,33480
"previous_primary","GA61FL","GAB","2012","any_vaccine",33480,33480,0,33480
"previous_primary","GA61FL","GAB","2012","any_required",33480,33480,5341,28139
"eligible_MAP","GA61FL","GAB","2012","male_pct",33506,0,0,0
"eligible_MAP","GA61FL","GAB","2012","multiple_birth_pct",33506,0,0,0
"eligible_MAP","GA61FL","GAB","2012","mean_birth_order",33506,0,0,0
"eligible_MAP","GA61FL","GAB","2012","mean_maternal_age_birth",33506,0,0,0
"eligible_MAP","GA61FL","GAB","2012","mean_maternal_education_years",33506,0,0,0
"eligible_MAP","GA61FL","GAB","2012","mean_wealth_quintile",33506,0,0,0
"eligible_MAP","GA61FL","GAB","2012","urban_pct",33506,0,0,0
"eligible_MAP","GA61FL","GAB","2012","dtp3_pct",33506,0,0,0
"eligible_MAP","GA61FL","GAB","2012","measles_pct",33506,0,0,0
"eligible_MAP","GA61FL","GAB","2012","facility_delivery_pct",33506,5346,5346,0
"eligible_MAP","GA61FL","GAB","2012","exclusive_breastfeeding_pct",33506,0,0,0
"eligible_MAP","GA61FL","GAB","2012","short_birth_interval_pct",33506,5346,5346,0
"eligible_MAP","GA61FL","GAB","2012","improved_water_pct",33506,5346,5346,0
"eligible_MAP","GA61FL","GAB","2012","improved_sanitation_pct",33506,5346,5346,0
"eligible_MAP","GA61FL","GAB","2012","electricity_pct",33506,5346,5346,0
"eligible_MAP","GA61FL","GAB","2012","log_hiv_incidence",33506,0,0,0
"eligible_MAP","GA61FL","GAB","2012","log_gdp_pc",33506,0,0,0
"eligible_MAP","GA61FL","GAB","2012","log_health_expenditure_pc",33506,0,0,0
"eligible_MAP","GA61FL","GAB","2012","political_stability",33506,0,0,0
"eligible_MAP","GA61FL","GAB","2012","hib3_pct",33506,20820,0,20820
"eligible_MAP","GA61FL","GAB","2012","pcv3_pct",33506,33506,0,33506
"eligible_MAP","GA61FL","GAB","2012","rotavirus_pct",33506,33506,0,33506
"eligible_MAP","GA61FL","GAB","2012","any_vaccine",33506,33506,0,33506
"eligible_MAP","GA61FL","GAB","2012","any_required",33506,33506,5346,28160
"previous_primary","GA71FL","GAB","2019","male_pct",36435,0,0,0
"previous_primary","GA71FL","GAB","2019","multiple_birth_pct",36435,0,0,0
"previous_primary","GA71FL","GAB","2019","mean_birth_order",36435,0,0,0
"previous_primary","GA71FL","GAB","2019","mean_maternal_age_birth",36435,0,0,0
"previous_primary","GA71FL","GAB","2019","mean_maternal_education_years",36435,0,0,0
"previous_primary","GA71FL","GAB","2019","mean_wealth_quintile",36435,0,0,0
"previous_primary","GA71FL","GAB","2019","urban_pct",36435,0,0,0
"previous_primary","GA71FL","GAB","2019","dtp3_pct",36435,0,0,0
"previous_primary","GA71FL","GAB","2019","measles_pct",36435,0,0,0
"previous_primary","GA71FL","GAB","2019","facility_delivery_pct",36435,0,0,0
"previous_primary","GA71FL","GAB","2019","exclusive_breastfeeding_pct",36435,0,0,0
"previous_primary","GA71FL","GAB","2019","short_birth_interval_pct",36435,0,0,0
"previous_primary","GA71FL","GAB","2019","improved_water_pct",36435,0,0,0
"previous_primary","GA71FL","GAB","2019","improved_sanitation_pct",36435,0,0,0
"previous_primary","GA71FL","GAB","2019","electricity_pct",36435,0,0,0
"previous_primary","GA71FL","GAB","2019","log_hiv_incidence",36435,0,0,0
"previous_primary","GA71FL","GAB","2019","log_gdp_pc",36435,0,0,0
"previous_primary","GA71FL","GAB","2019","log_health_expenditure_pc",36435,0,0,0
"previous_primary","GA71FL","GAB","2019","political_stability",36435,0,0,0
"previous_primary","GA71FL","GAB","2019","hib3_pct",36435,0,0,0
"previous_primary","GA71FL","GAB","2019","pcv3_pct",36435,36435,0,36435
"previous_primary","GA71FL","GAB","2019","rotavirus_pct",36435,36435,0,36435
"previous_primary","GA71FL","GAB","2019","any_vaccine",36435,36435,0,36435
"previous_primary","GA71FL","GAB","2019","any_required",36435,36435,0,36435
"eligible_MAP","GA71FL","GAB","2019","male_pct",36435,0,0,0
"eligible_MAP","GA71FL","GAB","2019","multiple_birth_pct",36435,0,0,0
"eligible_MAP","GA71FL","GAB","2019","mean_birth_order",36435,0,0,0
"eligible_MAP","GA71FL","GAB","2019","mean_maternal_age_birth",36435,0,0,0
"eligible_MAP","GA71FL","GAB","2019","mean_maternal_education_years",36435,0,0,0
"eligible_MAP","GA71FL","GAB","2019","mean_wealth_quintile",36435,0,0,0
"eligible_MAP","GA71FL","GAB","2019","urban_pct",36435,0,0,0
"eligible_MAP","GA71FL","GAB","2019","dtp3_pct",36435,0,0,0
"eligible_MAP","GA71FL","GAB","2019","measles_pct",36435,0,0,0
"eligible_MAP","GA71FL","GAB","2019","facility_delivery_pct",36435,0,0,0
"eligible_MAP","GA71FL","GAB","2019","exclusive_breastfeeding_pct",36435,0,0,0
"eligible_MAP","GA71FL","GAB","2019","short_birth_interval_pct",36435,0,0,0
"eligible_MAP","GA71FL","GAB","2019","improved_water_pct",36435,0,0,0
"eligible_MAP","GA71FL","GAB","2019","improved_sanitation_pct",36435,0,0,0
"eligible_MAP","GA71FL","GAB","2019","electricity_pct",36435,0,0,0
"eligible_MAP","GA71FL","GAB","2019","log_hiv_incidence",36435,0,0,0
"eligible_MAP","GA71FL","GAB","2019","log_gdp_pc",36435,0,0,0
"eligible_MAP","GA71FL","GAB","2019","log_health_expenditure_pc",36435,0,0,0
"eligible_MAP","GA71FL","GAB","2019","political_stability",36435,0,0,0
"eligible_MAP","GA71FL","GAB","2019","hib3_pct",36435,0,0,0
"eligible_MAP","GA71FL","GAB","2019","pcv3_pct",36435,36435,0,36435
"eligible_MAP","GA71FL","GAB","2019","rotavirus_pct",36435,36435,0,36435
"eligible_MAP","GA71FL","GAB","2019","any_vaccine",36435,36435,0,36435
"eligible_MAP","GA71FL","GAB","2019","any_required",36435,36435,0,36435
"previous_primary","GH4BFL","GHA","2003","male_pct",10476,0,0,0
"previous_primary","GH4BFL","GHA","2003","multiple_birth_pct",10476,0,0,0
"previous_primary","GH4BFL","GHA","2003","mean_birth_order",10476,0,0,0
"previous_primary","GH4BFL","GHA","2003","mean_maternal_age_birth",10476,0,0,0
"previous_primary","GH4BFL","GHA","2003","mean_maternal_education_years",10476,0,0,0
"previous_primary","GH4BFL","GHA","2003","mean_wealth_quintile",10476,0,0,0
"previous_primary","GH4BFL","GHA","2003","urban_pct",10476,0,0,0
"previous_primary","GH4BFL","GHA","2003","dtp3_pct",10476,0,0,0
"previous_primary","GH4BFL","GHA","2003","measles_pct",10476,0,0,0
"previous_primary","GH4BFL","GHA","2003","facility_delivery_pct",10476,0,0,0
"previous_primary","GH4BFL","GHA","2003","exclusive_breastfeeding_pct",10476,10476,10476,0
"previous_primary","GH4BFL","GHA","2003","short_birth_interval_pct",10476,0,0,0
"previous_primary","GH4BFL","GHA","2003","improved_water_pct",10476,0,0,0
"previous_primary","GH4BFL","GHA","2003","improved_sanitation_pct",10476,0,0,0
"previous_primary","GH4BFL","GHA","2003","electricity_pct",10476,0,0,0
"previous_primary","GH4BFL","GHA","2003","log_hiv_incidence",10476,0,0,0
"previous_primary","GH4BFL","GHA","2003","log_gdp_pc",10476,0,0,0
"previous_primary","GH4BFL","GHA","2003","log_health_expenditure_pc",10476,0,0,0
"previous_primary","GH4BFL","GHA","2003","political_stability",10476,0,0,0
"previous_primary","GH4BFL","GHA","2003","hib3_pct",10476,5066,0,5066
"previous_primary","GH4BFL","GHA","2003","pcv3_pct",10476,10476,0,10476
"previous_primary","GH4BFL","GHA","2003","rotavirus_pct",10476,10476,0,10476
"previous_primary","GH4BFL","GHA","2003","any_vaccine",10476,10476,0,10476
"previous_primary","GH4BFL","GHA","2003","any_required",10476,10476,10476,0
"eligible_MAP","GH4BFL","GHA","2003","male_pct",15353,0,0,0
"eligible_MAP","GH4BFL","GHA","2003","multiple_birth_pct",15353,0,0,0
"eligible_MAP","GH4BFL","GHA","2003","mean_birth_order",15353,0,0,0
"eligible_MAP","GH4BFL","GHA","2003","mean_maternal_age_birth",15353,0,0,0
"eligible_MAP","GH4BFL","GHA","2003","mean_maternal_education_years",15353,0,0,0
"eligible_MAP","GH4BFL","GHA","2003","mean_wealth_quintile",15353,0,0,0
"eligible_MAP","GH4BFL","GHA","2003","urban_pct",15353,0,0,0
"eligible_MAP","GH4BFL","GHA","2003","dtp3_pct",15353,0,0,0
"eligible_MAP","GH4BFL","GHA","2003","measles_pct",15353,0,0,0
"eligible_MAP","GH4BFL","GHA","2003","facility_delivery_pct",15353,0,0,0
"eligible_MAP","GH4BFL","GHA","2003","exclusive_breastfeeding_pct",15353,15353,15353,0
"eligible_MAP","GH4BFL","GHA","2003","short_birth_interval_pct",15353,0,0,0
"eligible_MAP","GH4BFL","GHA","2003","improved_water_pct",15353,0,0,0
"eligible_MAP","GH4BFL","GHA","2003","improved_sanitation_pct",15353,0,0,0
"eligible_MAP","GH4BFL","GHA","2003","electricity_pct",15353,0,0,0
"eligible_MAP","GH4BFL","GHA","2003","log_hiv_incidence",15353,0,0,0
"eligible_MAP","GH4BFL","GHA","2003","log_gdp_pc",15353,0,0,0
"eligible_MAP","GH4BFL","GHA","2003","log_health_expenditure_pc",15353,0,0,0
"eligible_MAP","GH4BFL","GHA","2003","political_stability",15353,4877,4877,0
"eligible_MAP","GH4BFL","GHA","2003","hib3_pct",15353,9943,0,9943
"eligible_MAP","GH4BFL","GHA","2003","pcv3_pct",15353,15353,0,15353
"eligible_MAP","GH4BFL","GHA","2003","rotavirus_pct",15353,15353,0,15353
"eligible_MAP","GH4BFL","GHA","2003","any_vaccine",15353,15353,0,15353
"eligible_MAP","GH4BFL","GHA","2003","any_required",15353,15353,15353,0
"previous_primary","GH5AFL","GHA","2008","male_pct",16700,0,0,0
"previous_primary","GH5AFL","GHA","2008","multiple_birth_pct",16700,0,0,0
"previous_primary","GH5AFL","GHA","2008","mean_birth_order",16700,0,0,0
"previous_primary","GH5AFL","GHA","2008","mean_maternal_age_birth",16700,0,0,0
"previous_primary","GH5AFL","GHA","2008","mean_maternal_education_years",16700,0,0,0
"previous_primary","GH5AFL","GHA","2008","mean_wealth_quintile",16700,0,0,0
"previous_primary","GH5AFL","GHA","2008","urban_pct",16700,0,0,0
"previous_primary","GH5AFL","GHA","2008","dtp3_pct",16700,0,0,0
"previous_primary","GH5AFL","GHA","2008","measles_pct",16700,0,0,0
"previous_primary","GH5AFL","GHA","2008","facility_delivery_pct",16700,0,0,0
"previous_primary","GH5AFL","GHA","2008","exclusive_breastfeeding_pct",16700,0,0,0
"previous_primary","GH5AFL","GHA","2008","short_birth_interval_pct",16700,0,0,0
"previous_primary","GH5AFL","GHA","2008","improved_water_pct",16700,0,0,0
"previous_primary","GH5AFL","GHA","2008","improved_sanitation_pct",16700,0,0,0
"previous_primary","GH5AFL","GHA","2008","electricity_pct",16700,0,0,0
"previous_primary","GH5AFL","GHA","2008","log_hiv_incidence",16700,0,0,0
"previous_primary","GH5AFL","GHA","2008","log_gdp_pc",16700,0,0,0
"previous_primary","GH5AFL","GHA","2008","log_health_expenditure_pc",16700,0,0,0
"previous_primary","GH5AFL","GHA","2008","political_stability",16700,0,0,0
"previous_primary","GH5AFL","GHA","2008","hib3_pct",16700,0,0,0
"previous_primary","GH5AFL","GHA","2008","pcv3_pct",16700,16700,0,16700
"previous_primary","GH5AFL","GHA","2008","rotavirus_pct",16700,16700,0,16700
"previous_primary","GH5AFL","GHA","2008","any_vaccine",16700,16700,0,16700
"previous_primary","GH5AFL","GHA","2008","any_required",16700,16700,0,16700
"eligible_MAP","GH5AFL","GHA","2008","male_pct",16772,0,0,0
"eligible_MAP","GH5AFL","GHA","2008","multiple_birth_pct",16772,0,0,0
"eligible_MAP","GH5AFL","GHA","2008","mean_birth_order",16772,0,0,0
"eligible_MAP","GH5AFL","GHA","2008","mean_maternal_age_birth",16772,0,0,0
