"svkey","iso3","survey_year","regkey","band","month","person_months_w","person_months_n","deaths_w","deaths_n"
"ML8AFL","MLI",2023,"mopti","6-11 months",11,680.545736,783,1.219583,1
"TD71FL","TCD",2014,"ndjamena","6-11 months",11,526.158707,500,2.12661,2
"NI51FL","NER",2006,"niamey","6-11 months",11,250.58099,403,0,0
"NI61FL","NER",2012,"niamey","6-11 months",11,352.59484,487,0.504103,1
"BF43FL","BFA",2003,"nord","6-11 months",11,541.698741,363,1.670694,2
"BF62FL","BFA",2010,"nord","6-11 months",11,481.568964,500,4.419628,5
"BF81FL","BFA",2021,"nord","6-11 months",11,392.222579,523,0,0
"SN6DFL","SEN",2012,"north","6-11 months",11,515.559963,590,0,0
"SN71FL","SEN",2014,"north","6-11 months",11,562.408557,658,0,0
"SN7AFL","SEN",2015,"north","6-11 months",11,458.741699,539,0,0
"SN7IFL","SEN",2016,"north","6-11 months",11,450.352919,566,0,0
"SN81FL","SEN",2018,"north","6-11 months",11,426.208788,539,1.871239,2
"SN8BFL","SEN",2019,"north","6-11 months",11,427.612761,536,0,0
"MR71FL","MRT",2020,"northnouakchott","6-11 months",11,572.448199,253,0,0
"NG4BFL","NGA",2003,"northwest","6-11 months",11,1038.589758,865,13.76911,10
"NG53FL","NGA",2008,"northwest","6-11 months",11,4160.22166800003,3799,13.297896,12
"NG61FL","NGA",2010,"northwest","6-11 months",11,674.772769,497,0.78531,1
"NG6AFL","NGA",2013,"northwest","6-11 months",11,6636.61176500002,5552,31.137148,23
"NG7BFL","NGA",2018,"northwest","6-11 months",11,5574.02360599999,4613,21.810355,20
"NG8BFL","NGA",2024,"northwest","6-11 months",11,5082.17171299999,3791,17.236378,13
"TD71FL","TCD",2014,"ouaddai","6-11 months",11,419.948263,331,1.121903,1
"BF43FL","BFA",2003,"ouagadougou","6-11 months",11,297.081304,145,0,0
"BF43FL","BFA",2003,"plateaucentral","6-11 months",11,240.868493,406,1.121909,1
"BF62FL","BFA",2010,"plateaucentral","6-11 months",11,295.233205,435,1.618255,2
"BF81FL","BFA",2021,"plateaucentral","6-11 months",11,340.244355,472,0.693727,1
"BF43FL","BFA",2003,"sahel","6-11 months",11,332.434319,282,5.194648,5
"BF62FL","BFA",2010,"sahel","6-11 months",11,596.811713,527,2.546975,2
"BF81FL","BFA",2021,"sahel","6-11 months",11,202.4968,254,0,0
"SN4AFL","SEN",2005,"saintlouis","6-11 months",11,317.268841,396,0,0
"SN5AFL","SEN",2008,"saintlouis","6-11 months",11,301.323556,686,0,0
"SN61FL","SEN",2010,"saintlouis","6-11 months",11,293.668296,324,1.02126,1
"SN7ZFL","SEN",2017,"saintlouis","6-11 months",11,336.402347,357,0,0
"SN8SFL","SEN",2023,"saintlouis","6-11 months",11,349.873489,314,0,0
"SN61FL","SEN",2010,"sedhiou","6-11 months",11,205.623193,461,0.335949,1
"SN7ZFL","SEN",2017,"sedhiou","6-11 months",11,209.584798,480,0.464859,1
"SN8SFL","SEN",2023,"sedhiou","6-11 months",11,181.932671,424,0,0
"ML41FL","MLI",2001,"segou","6-11 months",11,1117.520534,909,5.835844,5
"ML53FL","MLI",2006,"segou","6-11 months",11,1219.780191,862,7.149888,5
"ML6AFL","MLI",2012,"segou","6-11 months",11,909.535536,880,1.64165,1
"ML7AFL","MLI",2018,"segou","6-11 months",11,828.515932,669,2.12357,2
"ML8AFL","MLI",2023,"segou","6-11 months",11,1204.613675,974,0.790645,1
"ML41FL","MLI",2001,"sikasso","6-11 months",11,1324.773392,1204,4.014279,4
"ML53FL","MLI",2006,"sikasso","6-11 months",11,1200.613432,1282,8.932407,10
"ML6AFL","MLI",2012,"sikasso","6-11 months",11,1106.841942,816,1.21883,1
"ML7AFL","MLI",2018,"sikasso","6-11 months",11,939.035375,835,1.690285,1
"ML8AFL","MLI",2023,"sikasso","6-11 months",11,1520.052246,1135,1.315869,1
"TD71FL","TCD",2014,"sila","6-11 months",11,186.112627,361,0,0
"SN6DFL","SEN",2012,"south","6-11 months",11,515.837467,919,0,0
"SN71FL","SEN",2014,"south","6-11 months",11,470.410048,929,0.551629,1
"SN7AFL","SEN",2015,"south","6-11 months",11,583.629679000001,1053,0.193938,1
"SN7IFL","SEN",2016,"south","6-11 months",11,487.672374999999,982,0,0
"SN81FL","SEN",2018,"south","6-11 months",11,462.938109,957,0.977606,2
"SN8BFL","SEN",2019,"south","6-11 months",11,476.297518,927,0,0
"MR71FL","MRT",2020,"southnouakchott","6-11 months",11,510.721766,241,0,0
"MR71FL","MRT",2020,"tagant","6-11 months",11,131.76727,326,0,0
"NI51FL","NER",2006,"tahoua","6-11 months",11,993.281422,726,8.261088,5
"NI61FL","NER",2012,"tahoua","6-11 months",11,1503.423134,1073,0.651906,1
"SN4AFL","SEN",2005,"tambacounda","6-11 months",11,357.783698,473,1.169947,2
"SN5AFL","SEN",2008,"tambacounda","6-11 months",11,179.316053,169,0,0
"SN61FL","SEN",2010,"tambacounda","6-11 months",11,259.742895,399,0.502429,1
"SN7ZFL","SEN",2017,"tambacounda","6-11 months",11,296.58345,416,0.814289,1
"SN8SFL","SEN",2023,"tambacounda","6-11 months",11,252.082409,399,0,0
"SN4AFL","SEN",2005,"thies","6-11 months",11,680.047531,527,0,0
"SN5AFL","SEN",2008,"thies","6-11 months",11,999.786737,396,2.111082,1
"SN61FL","SEN",2010,"thies","6-11 months",11,568.468325,367,0,0
"SN7ZFL","SEN",2017,"thies","6-11 months",11,672.156758,441,0,0
"SN8SFL","SEN",2023,"thies","6-11 months",11,671.895721,389,0,0
"NI51FL","NER",2006,"tillaberi","6-11 months",11,613.28057,595,0,0
"NI61FL","NER",2012,"tillaberi","6-11 months",11,932.25675,916,0.895977,1
"MR71FL","MRT",2020,"tiriszemourandinchiri","6-11 months",11,88.991957,250,0,0
"ML53FL","MLI",2006,"tombouctou","6-11 months",11,303.820374,457,0.669587,1
"ML7AFL","MLI",2018,"tombouctou","6-11 months",11,152.470486,418,0,0
"ML8AFL","MLI",2023,"tombouctou","6-11 months",11,118.344998,757,0.328813,1
"MR71FL","MRT",2020,"trarza","6-11 months",11,300.449345,418,0,0
"TD71FL","TCD",2014,"wadifira","6-11 months",11,180.886413,345,0.143274,1
"SN6DFL","SEN",2012,"west","6-11 months",11,803.362987,394,0,0
"SN71FL","SEN",2014,"west","6-11 months",11,959.850981,396,0,0
"SN7AFL","SEN",2015,"west","6-11 months",11,905.632663,413,0,0
"SN7IFL","SEN",2016,"west","6-11 months",11,919.129362,415,0,0
"SN81FL","SEN",2018,"west","6-11 months",11,902.600502,403,1.102938,1
"SN8BFL","SEN",2019,"west","6-11 months",11,765.776537,371,0,0
"MR71FL","MRT",2020,"westernbasinregion","6-11 months",11,610.847066,515,0,0
"MR71FL","MRT",2020,"westnouakchott","6-11 months",11,224.170525,199,0.407494,1
"SN4AFL","SEN",2005,"ziguinchor","6-11 months",11,191.650504,328,1.299435,2
"SN5AFL","SEN",2008,"ziguinchor","6-11 months",11,223.759567,277,0,0
"SN61FL","SEN",2010,"ziguinchor","6-11 months",11,175.66286,290,0,0
"SN7ZFL","SEN",2017,"ziguinchor","6-11 months",11,195.378005,294,0,0
"SN8SFL","SEN",2023,"ziguinchor","6-11 months",11,157.815389,210,0,0
"NI51FL","NER",2006,"zinder","6-11 months",11,854.697814,473,4.509015,3
"NI61FL","NER",2012,"zinder","6-11 months",11,1602.290201,1026,5.932268,3
"TD41FL","TCD",2004,"zone1","6-11 months",11,180.800643,466,1.720024,3
"TD41FL","TCD",2004,"zone2","6-11 months",11,281.164099,223,0,0
"TD41FL","TCD",2004,"zone3","6-11 months",11,227.029965,253,1.16642,3
"TD41FL","TCD",2004,"zone4","6-11 months",11,155.600807,168,1.494105,1
"TD41FL","TCD",2004,"zone5","6-11 months",11,255.145898,212,0,0
"MR71FL","MRT",2020,"adrar","<1 month",12,17.416641,42,0.478949,1
"NI51FL","NER",2006,"agadez","<1 month",12,16.529181,60,0,0
"NI61FL","NER",2012,"agadez","<1 month",12,8.521945,32,0,0
"BJ51FL","BEN",2006,"alibori","<1 month",12,64.386307,56,5.219515,5
"BJ61FL","BEN",2012,"alibori","<1 month",12,33.292667,38,0,0
"BJ71FL","BEN",2017,"alibori","<1 month",12,126.060398,110,1.033609,1
"MR71FL","MRT",2020,"assaba","<1 month",12,99.9207180000001,111,2.542303,3
"ML41FL","MLI",2001,"bamako","<1 month",12,116.300105,116,2.293647,2
"ML53FL","MLI",2006,"bamako","<1 month",12,103.322722,97,3.420535,2
"ML6AFL","MLI",2012,"bamako","<1 month",12,69.426319,103,3.38135,7
"ML7AFL","MLI",2018,"bamako","<1 month",12,92.988545,85,0,0
"ML8AFL","MLI",2023,"bamako","<1 month",12,148.60976,132,1.041481,1
"GM61FL","GMB",2013,"banjul","<1 month",12,14.036142,66,0.885381,4
"GM81FL","GMB",2019,"banjul","<1 month",12,5.081481,30,0.30179,2
"TD71FL","TCD",2014,"barhelgazal","<1 month",12,11.627687,46,0.091625,1
"GM61FL","GMB",2013,"basse","<1 month",12,104.611446,100,3.679826,4
"GM81FL","GMB",2019,"basse","<1 month",12,86.1718010000001,149,2.887896,5
"TD71FL","TCD",2014,"batha","<1 month",12,42.905377,45,0,0
"GN52FL","GIN",2005,"boke","<1 month",12,22.808614,26,0,0
"GN62FL","GIN",2012,"boke","<1 month",12,32.095915,31,0.972233,1
"GN71FL","GIN",2018,"boke","<1 month",12,50.762174,70,0,0
"TD71FL","TCD",2014,"borkoutibesti","<1 month",12,3.621529,21,0.056085,1
"BF43FL","BFA",2003,"boucledumouhoun","<1 month",12,56.053539,53,1.053974,1
"BF62FL","BFA",2010,"boucledumouhoun","<1 month",12,117.748522,92,5.068183,4
"BF81FL","BFA",2021,"boucledumouhoun","<1 month",12,66.763328,63,0,0
"MR71FL","MRT",2020,"brakna","<1 month",12,105.465971,110,1.328678,2
"GM61FL","GMB",2013,"brikama","<1 month",12,257.097721,121,6.394762,3
"GM81FL","GMB",2019,"brikama","<1 month",12,315.029843,143,4.562506,2
"SN6DFL","SEN",2012,"center","<1 month",12,175.20875,214,4.452982,5
"SN71FL","SEN",2014,"center","<1 month",12,154.118657,203,3.819527,5
"SN7AFL","SEN",2015,"center","<1 month",12,190.449179,222,4.531176,3
"SN7IFL","SEN",2016,"center","<1 month",12,182.914904,218,0,0
"SN81FL","SEN",2018,"center","<1 month",12,196.345051,212,3.128233,3
"SN8BFL","SEN",2019,"center","<1 month",12,206.892181,221,9.750357,8
"BF62FL","BFA",2010,"centre","<1 month",12,101.4671,76,2.302497,2
"BF81FL","BFA",2021,"centre","<1 month",12,160.852804,99,0,0
"BF43FL","BFA",2003,"centreest","<1 month",12,64.23027,54,0,0
"BF62FL","BFA",2010,"centreest","<1 month",12,79.198245,80,1.816315,2
"BF81FL","BFA",2021,"centreest","<1 month",12,106.218787,96,0.565324,1
"BF43FL","BFA",2003,"centrenord","<1 month",12,75.379775,67,1.282745,1
"BF62FL","BFA",2010,"centrenord","<1 month",12,76.544033,70,0,0
"BF81FL","BFA",2021,"centrenord","<1 month",12,81.182156,61,0,0
"BF43FL","BFA",2003,"centreouest","<1 month",12,52.727736,78,6.170433,6
"BF62FL","BFA",2010,"centreouest","<1 month",12,101.0363,106,4.484604,4
"BF81FL","BFA",2021,"centreouest","<1 month",12,123.033119,102,1.412429,1
"BF43FL","BFA",2003,"centresud","<1 month",12,40.733578,50,1.504584,2
"BF62FL","BFA",2010,"centresud","<1 month",12,52.101064,73,2.173695,3
"BF81FL","BFA",2021,"centresud","<1 month",12,50.152301,73,2.0596,3
"TD71FL","TCD",2014,"charibaguirmi","<1 month",12,37.952317,44,5.338988,6
"SN4AFL","SEN",2005,"dakar","<1 month",12,200.028319,88,2.540471,1
"SN5AFL","SEN",2008,"dakar","<1 month",12,205.313257,69,8.878299,3
"SN61FL","SEN",2010,"dakar","<1 month",12,244.609631,86,6.227377,2
"SN7ZFL","SEN",2017,"dakar","<1 month",12,242.100724,85,11.257085,4
"SN8SFL","SEN",2023,"dakar","<1 month",12,207.137168,70,1.607393,1
"NI51FL","NER",2006,"diffa","<1 month",12,17.445177,58,0,0
"NI61FL","NER",2012,"diffa","<1 month",12,9.975823,29,0,0
"SN4AFL","SEN",2005,"diourbel","<1 month",12,137.245358,124,9.460679,7
"SN5AFL","SEN",2008,"diourbel","<1 month",12,95.67211,69,0,0
"SN61FL","SEN",2010,"diourbel","<1 month",12,124.954693,92,0.874165,1
"SN7ZFL","SEN",2017,"diourbel","<1 month",12,149.876328,108,1.931987,1
"SN8SFL","SEN",2023,"diourbel","<1 month",12,124.598753,83,7.354515,5
"NI51FL","NER",2006,"dosso","<1 month",12,124.779841,129,8.554888,8
"NI61FL","NER",2012,"dosso","<1 month",12,114.049292,123,4.389374,5
"MR71FL","MRT",2020,"easternbasinregion","<1 month",12,127.519445,86,0,0
"BF43FL","BFA",2003,"est","<1 month",12,48.946148,46,1.193551,1
"BF62FL","BFA",2010,"est","<1 month",12,103.96295,89,13.595559,10
"BF81FL","BFA",2021,"est","<1 month",12,60.813768,51,1.24184,1
"CM44FL","CMR",2004,"farnorth","<1 month",12,145.40208,88,1.57786,1
"CM61FL","CMR",2011,"farnorth","<1 month",12,208.724925,131,5.779878,4
"CM71FL","CMR",2018,"farnorth","<1 month",12,119.541581,80,0,0
"SN4AFL","SEN",2005,"fatick","<1 month",12,56.943497,83,5.386487,7
"SN5AFL","SEN",2008,"fatick","<1 month",12,79.1052339999999,94,0.841874,1
"SN61FL","SEN",2010,"fatick","<1 month",12,49.688379,73,2.426898,3
"SN7ZFL","SEN",2017,"fatick","<1 month",12,47.663856,73,1.617754,2
"SN8SFL","SEN",2023,"fatick","<1 month",12,53.857299,70,1.145711,1
"ML53FL","MLI",2006,"gao","<1 month",12,35.159519,50,2.314887,3
"ML7AFL","MLI",2018,"gao","<1 month",12,15.515932,35,0.610666,2
"ML8AFL","MLI",2023,"gao","<1 month",12,39.977773,93,0.339354,1
"MR71FL","MRT",2020,"gorgol","<1 month",12,115.197931,127,4.216404,5
"TD71FL","TCD",2014,"guera","<1 month",12,75.632098,53,1.399528,1
"MR71FL","MRT",2020,"guidimagha","<1 month",12,97.0972360000001,156,3.292507,4
"TD71FL","TCD",2014,"hadjerlamis","<1 month",12,81.159276,60,2.269827,1
"BF43FL","BFA",2003,"hautsbassins","<1 month",12,89.51732,63,0.624147,1
"BF62FL","BFA",2010,"hautsbassins","<1 month",12,134.327649,100,0.986238,1
"BF81FL","BFA",2021,"hautsbassins","<1 month",12,87.561704,93,0,0
"GM61FL","GMB",2013,"janjanbureh","<1 month",12,50.516024,71,0,0
"GM81FL","GMB",2019,"janjanbureh","<1 month",12,56.101181,122,3.329397,10
"SN61FL","SEN",2010,"kaffrine","<1 month",12,46.858033,85,1.958206,4
"SN7ZFL","SEN",2017,"kaffrine","<1 month",12,59.856733,104,0.649273,1
"SN8SFL","SEN",2023,"kaffrine","<1 month",12,44.835384,87,1.19099,2
"TD71FL","TCD",2014,"kanem","<1 month",12,51.367245,70,1.157755,2
"GM61FL","GMB",2013,"kanifing","<1 month",12,143.965079,87,1.738987,1
"GM81FL","GMB",2019,"kanifing","<1 month",12,116.926894,73,2.04441,1
"SN4AFL","SEN",2005,"kaolack","<1 month",12,110.183152,105,4.768949,5
"SN5AFL","SEN",2008,"kaolack","<1 month",12,114.121678,258,6.03397,15
"SN61FL","SEN",2010,"kaolack","<1 month",12,84.654457,98,3.174233,3
"SN7ZFL","SEN",2017,"kaolack","<1 month",12,76.271551,78,1.054447,1
"SN8SFL","SEN",2023,"kaolack","<1 month",12,68.796624,66,0,0
"ML41FL","MLI",2001,"kayes","<1 month",12,151.078871,189,4.698101,6
"ML53FL","MLI",2006,"kayes","<1 month",12,144.837708,119,8.644127,5
"ML6AFL","MLI",2012,"kayes","<1 month",12,88.979909,108,1.785996,3
"ML7AFL","MLI",2018,"kayes","<1 month",12,104.150749,90,5.515971,4
"ML8AFL","MLI",2023,"kayes","<1 month",12,223.017497,214,2.974986,3
"SN61FL","SEN",2010,"kedougou","<1 month",12,7.893137,31,0,0
"SN7ZFL","SEN",2017,"kedougou","<1 month",12,12.698405,58,0,0
"SN8SFL","SEN",2023,"kedougou","<1 month",12,8.280361,45,0.229732,1
"GM61FL","GMB",2013,"kerewan","<1 month",12,79.138889,102,0,0
"GM81FL","GMB",2019,"kerewan","<1 month",12,77.233859,97,0,0
"ML53FL","MLI",2006,"kidal","<1 month",12,0.835969,7,0,0
"ML7AFL","MLI",2018,"kidal","<1 month",12,0.135202,10,0,0
"ML8AFL","MLI",2023,"kidal","<1 month",12,0.497743,17,0.029034,1
"SN4AFL","SEN",2005,"kolda","<1 month",12,67.741833,80,1.155098,2
"SN5AFL","SEN",2008,"kolda","<1 month",12,89.8914879999999,164,1.762905,3
"SN61FL","SEN",2010,"kolda","<1 month",12,48.284786,76,2.999687,5
"SN7ZFL","SEN",2017,"kolda","<1 month",12,49.346587,73,0.443012,1
"SN8SFL","SEN",2023,"kolda","<1 month",12,49.201363,77,2.176891,3
"ML41FL","MLI",2001,"koulikoro","<1 month",12,245.981475,228,17.093307,14
"ML53FL","MLI",2006,"koulikoro","<1 month",12,146.95437,118,2.369367,2
"ML6AFL","MLI",2012,"koulikoro","<1 month",12,113.368434,99,4.624388,5
"ML7AFL","MLI",2018,"koulikoro","<1 month",12,102.695777,71,1.390702,1
"ML8AFL","MLI",2023,"koulikoro","<1 month",12,320.813592,212,5.497814,4
"GM61FL","GMB",2013,"kuntaur","<1 month",12,33.866036,66,0,0
"GM81FL","GMB",2019,"kuntaur","<1 month",12,36.627798,94,1.630436,4
"GN52FL","GIN",2005,"labe","<1 month",12,28.11735,29,0,0
"GN62FL","GIN",2012,"labe","<1 month",12,33.761346,44,1.668268,2
"GN71FL","GIN",2018,"labe","<1 month",12,55.586911,59,0.702624,1
"TD71FL","TCD",2014,"lac","<1 month",12,55.832578,58,0.429635,1
"SN4AFL","SEN",2005,"louga","<1 month",12,67.982466,102,1.037159,2
"SN5AFL","SEN",2008,"louga","<1 month",12,53.73716,68,3.164934,4
"SN61FL","SEN",2010,"louga","<1 month",12,39.893569,44,0,0
"SN7ZFL","SEN",2017,"louga","<1 month",12,60.901258,70,2.30429,3
"SN8SFL","SEN",2023,"louga","<1 month",12,59.738283,76,2.793405,4
"GM61FL","GMB",2013,"mansakonko","<1 month",12,34.966243,72,0.349242,1
"GM81FL","GMB",2019,"mansakonko","<1 month",12,23.494606,58,1.656741,4
"NI51FL","NER",2006,"maradi","<1 month",12,135.054511,97,3.606206,2
"NI61FL","NER",2012,"maradi","<1 month",12,185.893451,161,5.998405,5
"SN4AFL","SEN",2005,"matam","<1 month",12,43.082013,90,1.193851,3
"SN5AFL","SEN",2008,"matam","<1 month",12,36.149538,53,1.454005,2
"SN61FL","SEN",2010,"matam","<1 month",12,33.07844,57,0.348534,1
"SN7ZFL","SEN",2017,"matam","<1 month",12,40.174547,82,1.227363,2
"SN8SFL","SEN",2023,"matam","<1 month",12,49.45371,95,2.900414,5
"ML41FL","MLI",2001,"mopti","<1 month",12,169.719088,163,9.405956,14
"ML53FL","MLI",2006,"mopti","<1 month",12,82.74718,120,5.483886,9
"ML6AFL","MLI",2012,"mopti","<1 month",12,68.056931,73,4.763625,5
"ML7AFL","MLI",2018,"mopti","<1 month",12,63.994988,43,1.39205,1
"ML8AFL","MLI",2023,"mopti","<1 month",12,123.45367,144,5.08198,6
"TD71FL","TCD",2014,"ndjamena","<1 month",12,105.754773,96,3.374496,4
"NI51FL","NER",2006,"niamey","<1 month",12,43.517575,73,0.650248,1
"NI61FL","NER",2012,"niamey","<1 month",12,48.046127,69,0,0
"BF43FL","BFA",2003,"nord","<1 month",12,104.540556,69,3.648309,2
"BF62FL","BFA",2010,"nord","<1 month",12,102.494182,103,2.090775,2
"BF81FL","BFA",2021,"nord","<1 month",12,59.570194,80,0.464076,1
"SN6DFL","SEN",2012,"north","<1 month",12,110.169259,125,0.702248,1
"SN71FL","SEN",2014,"north","<1 month",12,102.178952,115,1.21484,2
"SN7AFL","SEN",2015,"north","<1 month",12,100.24946,122,0.904286,1
"SN7IFL","SEN",2016,"north","<1 month",12,96.688868,120,0.873842,1
"SN81FL","SEN",2018,"north","<1 month",12,109.532119,140,0,0
"SN8BFL","SEN",2019,"north","<1 month",12,87.6983069999999,114,2.293427,3
"MR71FL","MRT",2020,"northnouakchott","<1 month",12,107.992224,51,0,0
"NG4BFL","NGA",2003,"northwest","<1 month",12,129.130032,119,4.432376,6
"NG53FL","NGA",2008,"northwest","<1 month",12,468.752556,397,23.301982,19
"NG61FL","NGA",2010,"northwest","<1 month",12,101.068384,74,1.974831,1
"NG6AFL","NGA",2013,"northwest","<1 month",12,887.563783000003,703,41.905287,36
"NG7BFL","NGA",2018,"northwest","<1 month",12,658.894298000001,551,17.972894,17
"NG8BFL","NGA",2024,"northwest","<1 month",12,1000.068488,737,59.730802,40
"TD71FL","TCD",2014,"ouaddai","<1 month",12,80.612692,61,3.399668,2
"BF43FL","BFA",2003,"ouagadougou","<1 month",12,74.386244,37,2.413746,1
"BF43FL","BFA",2003,"plateaucentral","<1 month",12,39.613273,67,0.554756,1
"BF62FL","BFA",2010,"plateaucentral","<1 month",12,47.202463,74,0,0
"BF81FL","BFA",2021,"plateaucentral","<1 month",12,53.47373,75,0.599142,1
"BF43FL","BFA",2003,"sahel","<1 month",12,55.763322,48,2.506444,3
"BF62FL","BFA",2010,"sahel","<1 month",12,102.809795,85,1.350014,1
"BF81FL","BFA",2021,"sahel","<1 month",12,29.190653,49,1.005202,1
"SN4AFL","SEN",2005,"saintlouis","<1 month",12,73.976219,96,2.701546,4
"SN5AFL","SEN",2008,"saintlouis","<1 month",12,66.114402,158,1.451236,4
"SN61FL","SEN",2010,"saintlouis","<1 month",12,66.247466,74,1.60914,2
"SN7ZFL","SEN",2017,"saintlouis","<1 month",12,68.941555,76,1.820897,2
"SN8SFL","SEN",2023,"saintlouis","<1 month",12,59.586609,53,0,0
"SN61FL","SEN",2010,"sedhiou","<1 month",12,32.215055,76,0.335949,1
"SN7ZFL","SEN",2017,"sedhiou","<1 month",12,33.594122,78,1.70713,4
"SN8SFL","SEN",2023,"sedhiou","<1 month",12,29.886598,74,1.792433,4
"ML41FL","MLI",2001,"segou","<1 month",12,180.734477,157,12.084709,12
"ML53FL","MLI",2006,"segou","<1 month",12,157.567209,113,9.975492,8
"ML6AFL","MLI",2012,"segou","<1 month",12,87.253911,78,1.303306,1
"ML7AFL","MLI",2018,"segou","<1 month",12,112.412269,85,3.703658,4
"ML8AFL","MLI",2023,"segou","<1 month",12,236.55201,206,10.982036,9
"ML41FL","MLI",2001,"sikasso","<1 month",12,314.09525,298,13.020246,13
"ML53FL","MLI",2006,"sikasso","<1 month",12,163.531704,174,3.09149,4
"ML6AFL","MLI",2012,"sikasso","<1 month",12,94.999411,71,3.94482,3
"ML7AFL","MLI",2018,"sikasso","<1 month",12,119.668975,109,2.024746,3
"ML8AFL","MLI",2023,"sikasso","<1 month",12,295.654542,222,13.677307,11
"TD71FL","TCD",2014,"sila","<1 month",12,17.83378,33,0.179902,1
"SN6DFL","SEN",2012,"south","<1 month",12,100.892633,181,1.329635,2
"SN71FL","SEN",2014,"south","<1 month",12,87.727127,171,1.880066,4
"SN7AFL","SEN",2015,"south","<1 month",12,97.70809,181,2.493949,4
"SN7IFL","SEN",2016,"south","<1 month",12,82.7124529999999,160,2.645586,5
"SN81FL","SEN",2018,"south","<1 month",12,76.483585,168,1.441376,3
"SN8BFL","SEN",2019,"south","<1 month",12,82.907248,168,4.488012,7
"MR71FL","MRT",2020,"southnouakchott","<1 month",12,121.960801,59,1.157512,1
"MR71FL","MRT",2020,"tagant","<1 month",12,32.709243,84,1.681222,5
"NI51FL","NER",2006,"tahoua","<1 month",12,156.517353,124,3.147927,3
"NI61FL","NER",2012,"tahoua","<1 month",12,202.842267,142,2.203424,4
"SN4AFL","SEN",2005,"tambacounda","<1 month",12,87.106685,117,6.769544,8
"SN5AFL","SEN",2008,"tambacounda","<1 month",12,36.906784,38,0,0
"SN61FL","SEN",2010,"tambacounda","<1 month",12,50.641657,79,0.505179,1
"SN7ZFL","SEN",2017,"tambacounda","<1 month",12,53.951624,76,0,0
"SN8SFL","SEN",2023,"tambacounda","<1 month",12,44.676392,74,0,0
"SN4AFL","SEN",2005,"thies","<1 month",12,144.363237,111,5.072816,4
"SN5AFL","SEN",2008,"thies","<1 month",12,180.29022,70,9.470378,2
"SN61FL","SEN",2010,"thies","<1 month",12,149.634041,95,3.011308,2
"SN7ZFL","SEN",2017,"thies","<1 month",12,153.256051,104,4.737313,3
