"iso3","year","allcause_deaths","under5_person_years","leaf_deaths","leaf_person_years","age_rows","death_sum_relative_error","person_year_sum_relative_error","ihme_malaria_deaths","ihme_native_rate_per100000","malaria_native_person_years","malaria_denominator_relative_difference"
"TZA",2005,143205.034385894,7126005.23117802,143205.034385894,7126005.23117804,6,2.22044604925031e-16,1.77635683940025e-15,17905.7678371295,251.27357132418,7126005.23117826,3.28626015289046e-14
"TZA",2006,136658.678676131,7290990.58478479,136658.678676131,7290990.5847848,6,0,1.99840144432528e-15,14479.25038044,198.59098996309,7290990.5847849,1.4432899320127e-14
"TZA",2007,132134.738477836,7458371.06448377,132134.738477836,7458371.06448383,6,-6.66133814775094e-16,6.88338275267597e-15,11227.2219294719,150.53182299999,7458371.06448424,6.17284001691587e-14
"TZA",2008,128257.601646803,7630441.68927792,128257.601646803,7630441.68927794,6,-5.55111512312578e-16,2.22044604925031e-15,9513.63802655892,124.68004361958,7630441.6892784,6.26165785888588e-14
"TZA",2009,124094.1642536,7806405.72509044,124094.1642536,7806405.72509056,6,0,1.4210854715202e-14,10396.6588707057,133.1811237698,7806405.72509062,2.30926389122033e-14
"TZA",2010,119930.837841335,7986795.75713096,119930.837841335,7986795.75713105,6,6.66133814775094e-16,1.11022302462516e-14,10853.9498754284,135.89867833714,7986795.75713144,6.03961325396085e-14
"TZA",2011,116388.928265959,8173682.03936589,116388.928265958,8173682.03936595,6,-7.7715611723761e-16,7.54951656745106e-15,9168.21302953872,112.16747832106,8173682.03936644,6.72795152922845e-14
"TZA",2012,113422.873804622,8365620.19315729,113422.873804622,8365620.19315731,6,2.22044604925031e-16,2.66453525910038e-15,7853.83139904685,93.88223727238,8365620.19315813,1.01030295240889e-13
"TZA",2013,110243.620498207,8557373.37317829,110243.620498207,8557373.37317831,6,-2.22044604925031e-16,2.22044604925031e-15,8337.83122884504,97.43446809249,8557373.3731787,4.79616346638068e-14
"TZA",2014,107519.816595323,8747248.73997912,107519.816595323,8747248.73997918,6,4.44089209850063e-16,6.88338275267597e-15,8748.46182040663,100.01386813686,8747248.73997989,8.77076189453874e-14
"TZA",2015,105515.469734238,8932560.13739548,105515.469734238,8932560.13739556,6,0,8.65973959207622e-15,9239.79602778234,103.43950542354,8932560.13739565,1.82076576038526e-14
"TZA",2016,103837.391629495,9109847.47848924,103837.391629495,9109847.4784894,6,8.88178419700125e-16,1.68753899743024e-14,8924.38080701318,97.96410783041,9109847.47848933,9.99200722162641e-15
"TZA",2017,101696.57240601,9276503.47572044,101696.57240601,9276503.47572054,6,4.44089209850063e-16,1.08801856413265e-14,8185.08759197735,88.23462000957,9276503.47572142,1.05249142734465e-13
"TZA",2018,99241.3263659814,9429518.35787155,99241.3263659814,9429518.35787163,6,6.66133814775094e-16,9.10382880192628e-15,7648.16267284015,81.10873092956,9429518.35787235,8.5265128291212e-14
"TZA",2019,96869.4846930669,9565591.85890334,96869.4846930669,9565591.85890337,6,-3.33066907387547e-16,3.5527136788005e-15,7752.66114477989,81.04737541738,9565591.85890353,2.02060590481778e-14
"TZA",2020,94850.6392099602,9680567.77480186,94850.6392099601,9680567.77480178,6,-4.44089209850063e-16,-8.10462807976364e-15,8362.22268719257,86.38153134942,9680567.77480215,3.04201108747293e-14
"TZA",2021,93247.3113835087,9770099.11224618,93247.3113835087,9770099.11224634,6,2.22044604925031e-16,1.66533453693773e-14,9055.32749326369,92.68409039897,9770099.11224669,5.30686605770825e-14
"TZA",2022,90672.8553914635,9832669.22483213,90672.8553914635,9832669.22483224,6,-3.33066907387547e-16,1.06581410364015e-14,9638.28521332452,98.02307992811,9832669.22483279,6.70574706873595e-14
"TZA",2023,89951.2369768123,9874343.11382794,89951.2369768123,9874343.11382822,6,-3.33066907387547e-16,2.8643754035329e-14,9349.66635042007,94.6864641287,9874343.11382859,6.63913368725844e-14
"TZA",2024,89484.4613544148,9879885.18376089,89484.4613544148,9879313.36006787,6,2.22044604925031e-16,-5.78775646062901e-05,9939.76533484766,100.615174874858,9878992.25659593,-9.03782937105024e-05
"UGA",2000,164763.833924035,5059144.09557273,164763.833924035,5059144.09557272,6,-5.55111512312578e-16,-5.55111512312578e-16,50430.2574263441,996.81401584263,5059144.09557276,6.88338275267597e-15
"UGA",2001,162415.250007403,5212625.19904715,162415.250007403,5212625.19904715,6,2.22044604925031e-16,1.11022302462516e-15,51594.248074178,989.79393499477,5212625.19904717,5.32907051820075e-15
"UGA",2002,159220.48834413,5366063.73473657,159220.48834413,5366063.73473659,6,0,5.10702591327572e-15,51004.997648905,950.51047043534,5366063.7347366,6.43929354282591e-15
"UGA",2003,151954.794156856,5520667.95882993,151954.794156856,5520667.95882993,6,2.22044604925031e-16,2.22044604925031e-16,47958.9184023393,868.71586481908,5520667.95882993,-3.33066907387547e-16
"UGA",2004,144208.350487499,5676256.72923603,144208.350487499,5676256.72923604,6,-2.22044604925031e-16,1.99840144432528e-15,47435.9066853419,835.68994406154,5676256.72923602,-1.66533453693773e-15
"UGA",2005,137915.902947265,5829164.86139933,137915.902947265,5829164.86139936,6,2.22044604925031e-16,5.77315972805081e-15,44154.0043335441,757.46707089949,5829164.86139937,6.21724893790088e-15
"UGA",2006,133809.602165946,5974439.26490254,133809.602165946,5974439.26490256,6,2.22044604925031e-16,3.10862446895044e-15,41477.6016796925,694.25095545546,5974439.26490261,1.11022302462516e-14
"UGA",2007,129714.846008776,6108177.27912388,129714.846008776,6108177.27912388,6,-4.44089209850063e-16,6.66133814775094e-16,39453.8031513762,645.91778117211,6108177.27912392,7.32747196252603e-15
"UGA",2008,125523.88037324,6228541.10611902,125523.88037324,6228541.10611904,6,2.22044604925031e-16,4.66293670342566e-15,37278.4247020958,598.50973232677,6228541.10611903,2.44249065417534e-15
"UGA",2009,121519.172827145,6337154.80546357,121519.172827145,6337154.80546359,6,2.22044604925031e-16,2.88657986402541e-15,33038.8453450136,521.35140073474,6337154.80546364,1.11022302462516e-14
"UGA",2010,117372.63539317,6439137.76832962,117372.63539317,6439137.76832963,6,6.66133814775094e-16,2.22044604925031e-16,32202.3903215259,500.10407418072,6439137.76832962,-7.7715611723761e-16
"UGA",2011,113699.812800576,6538790.33845197,113699.812800576,6538790.33845201,6,4.44089209850063e-16,5.55111512312578e-15,29497.242462707,451.11161141298,6538790.33845198,1.11022302462516e-15
"UGA",2012,111214.881107501,6637944.76726165,111214.881107501,6637944.7672617,6,-4.44089209850063e-16,7.32747196252603e-15,25137.1797074683,378.68919656344,6637944.76726171,9.54791801177635e-15
"UGA",2013,108188.527386095,6737108.23713491,108188.527386095,6737108.23713492,6,2.22044604925031e-16,1.55431223447522e-15,23055.8791298119,342.22218670509,6737108.23713494,4.44089209850063e-15
"UGA",2014,105504.022088691,6835813.40730241,105504.022088691,6835813.40730238,6,-2.22044604925031e-16,-3.77475828372553e-15,20955.9829089261,306.56165784952,6835813.40730242,2.66453525910038e-15
"UGA",2015,102980.329081345,6932200.08090142,102980.329081346,6932200.08090147,6,2.22044604925031e-16,7.54951656745106e-15,20152.3749939553,290.70677070438,6932200.08090156,2.06501482580279e-14
"UGA",2016,100285.284073576,7025338.32276941,100285.284073576,7025338.32276942,6,8.88178419700125e-16,8.88178419700125e-16,21052.4031653863,299.66390511264,7025338.32276962,2.99760216648792e-14
"UGA",2017,97696.9627487382,7114050.00447804,97696.9627487382,7114050.00447802,6,-7.7715611723761e-16,-3.77475828372553e-15,20526.7466779205,288.53812757852,7114050.00447802,-2.88657986402541e-15
"UGA",2018,95175.589135365,7197392.1676027,95175.5891353651,7197392.16760275,6,8.88178419700125e-16,6.43929354282591e-15,18567.0278671216,257.96882307867,7197392.16760292,3.08642000845794e-14
"UGA",2019,92263.5672952387,7275088.82192087,92263.5672952387,7275088.82192093,6,6.66133814775094e-16,7.54951656745106e-15,18619.6895399043,255.93762489607,7275088.82192107,2.66453525910038e-14
"UGA",2020,89894.462519398,7346404.53802828,89894.462519398,7346404.53802835,6,2.22044604925031e-16,1.04360964314765e-14,24319.0433080276,331.03327188342,7346404.53802843,2.17603712826531e-14
"UGA",2021,89290.7657022906,7408974.97896133,89290.7657022906,7408974.97896141,6,2.22044604925031e-16,1.08801856413265e-14,23787.9851119411,321.06985351536,7408974.97896143,1.24344978758018e-14
"UGA",2022,88743.4138270953,7460929.96288808,88743.4138270953,7460929.96288806,6,-3.33066907387547e-16,-2.1094237467878e-15,22808.4536446776,305.70523725769,7460929.96288824,2.22044604925031e-14
"UGA",2023,86140.0263735057,7506677.1580624,86140.0263735056,7506677.15806246,6,-3.33066907387547e-16,8.21565038222616e-15,20070.7116135981,267.37145065632,7506677.15806241,1.99840144432528e-15
"UGA",2024,93423.0026856156,7613956.25943417,93423.0026856156,7615305.94884903,6,-1.11022302462516e-16,0.000177265191560139,26093.0901265167,342.89386314874,7609669.61814596,-0.000562997887319616
"ZMB",2000,61433.5576321821,1935083.29734607,61433.5576321821,1935083.29734607,6,6.66133814775094e-16,3.77475828372553e-15,6012.63023976166,310.71686929487,1935083.29734607,3.77475828372553e-15
"ZMB",2001,62639.8496602155,1976307.3904489,62639.8496602155,1976307.3904489,6,-3.33066907387547e-16,-2.22044604925031e-16,6292.77777930774,318.41088130922,1976307.39044895,2.50910403565285e-14
"ZMB",2002,56725.0747604495,2019412.12821661,56725.0747604496,2019412.12821662,6,1.11022302462516e-15,4.44089209850063e-15,5872.70909771241,290.81280713604,2019412.12821662,6.43929354282591e-15
"ZMB",2003,54855.0979720353,2067027.30891199,54855.0979720354,2067027.308912,6,8.88178419700125e-16,3.99680288865056e-15,5236.90735901232,253.3545317197,2067027.308912,5.10702591327572e-15
"ZMB",2004,53672.9378678996,2118294.65294602,53672.9378678996,2118294.65294602,6,2.22044604925031e-16,2.22044604925031e-15,4480.82846669486,211.52998995976,2118294.65294603,4.2188474935756e-15
"ZMB",2005,52399.2411670659,2174721.10735474,52399.2411670659,2174721.10735474,6,-3.33066907387547e-16,-1.33226762955019e-15,3742.04847209806,172.07026958274,2174721.10735475,1.99840144432528e-15
"ZMB",2006,51374.744759386,2237425.97906845,51374.744759386,2237425.97906845,6,0,1.99840144432528e-15,3081.62294325186,137.73072146658,2237425.97906859,6.3504757008559e-14
"ZMB",2007,50265.9161575048,2305489.98423009,50265.9161575047,2305489.98423009,6,-8.88178419700125e-16,2.88657986402541e-15,2844.44022361989,123.37681981168,2305489.9842301,3.33066907387547e-15
"ZMB",2008,48610.3041993188,2378821.23875378,48610.3041993188,2378821.23875378,6,-1.11022302462516e-16,2.22044604925031e-15,2399.384955939,100.86444987333,2378821.23875384,2.77555756156289e-14
"ZMB",2009,46801.076686481,2457282.36906854,46801.076686481,2457282.36906854,6,-1.11022302462516e-16,-1.55431223447522e-15,2355.40972126793,95.85425553518,2457282.36906858,1.70974345792274e-14
"ZMB",2010,45768.7931373462,2538551.38459522,45768.7931373462,2538551.38459523,6,-1.11022302462516e-16,3.10862446895044e-15,2337.76108568281,92.09035908704,2538551.38459527,2.04281036531029e-14
"ZMB",2011,45021.074029561,2619970.80774319,45021.074029561,2619970.80774319,6,2.22044604925031e-16,-5.55111512312578e-16,2252.17938098469,85.9620028715,2619970.80774323,1.4210854715202e-14
"ZMB",2012,43958.5234000617,2700685.50228339,43958.5234000617,2700685.5022834,6,2.22044604925031e-16,4.2188474935756e-15,2481.93068574029,91.90002625784,2700685.50228358,7.26085858104852e-14
"ZMB",2013,42856.1515110897,2779684.43599441,42856.1515110897,2779684.43599442,6,-2.22044604925031e-16,3.10862446895044e-15,3083.91577802903,110.94481582495,2779684.43599462,7.39408534400354e-14
"ZMB",2014,41724.964531907,2855706.54526024,41724.964531907,2855706.54526025,6,6.66133814775094e-16,4.44089209850063e-15,3237.52836287382,113.37048508178,2855706.54526037,4.75175454539567e-14
"ZMB",2015,40792.1955819214,2927289.8228276,40792.1955819214,2927289.82282762,6,-2.22044604925031e-16,7.99360577730113e-15,3116.41915303928,106.46090211966,2927289.82282762,7.99360577730113e-15
"ZMB",2016,39684.6937151378,2992823.1259473,39684.6937151378,2992823.12594731,6,4.44089209850063e-16,3.33066907387547e-15,3077.12529894238,102.81681106592,2992823.12594729,-3.99680288865056e-15
"ZMB",2017,38863.7543427529,3051004.43365769,38863.7543427529,3051004.43365773,6,6.66133814775094e-16,1.26565424807268e-14,3003.22721897586,98.43404964755,3051004.43365799,9.68114477473137e-14
"ZMB",2018,37780.3446772543,3101626.7182545,37780.3446772543,3101626.71825449,6,4.44089209850063e-16,-3.33066907387547e-15,3368.56144573054,108.60628153301,3101626.7182545,1.77635683940025e-15
"ZMB",2019,36699.5914791262,3144740.62552601,36699.5914791262,3144740.62552602,6,-7.7715611723761e-16,2.88657986402541e-15,3294.7237955321,104.76933355929,3144740.62552625,7.59392548843607e-14
"ZMB",2020,36206.6827800911,3179474.6071988,36206.682780091,3179474.60719881,6,-5.55111512312578e-16,3.10862446895044e-15,4035.72071037305,126.93042747489,3179474.60719882,7.99360577730113e-15
"ZMB",2021,35535.9663811419,3204969.04956638,35535.9663811419,3204969.04956638,6,-4.44089209850063e-16,2.22044604925031e-16,3984.44516605597,124.32086252424,3204969.04956647,2.79776202205539e-14
"ZMB",2022,34625.3361520224,3220936.33371007,34625.3361520224,3220936.33371007,6,-4.44089209850063e-16,-4.44089209850063e-16,3945.06641529085,122.48197438745,3220936.33371008,3.10862446895044e-15
"ZMB",2023,34080.2934100237,3229105.55669226,34080.2934100237,3229105.55669228,6,-2.22044604925031e-16,4.66293670342566e-15,3440.16877272702,106.53627490118,3229105.55669233,2.06501482580279e-14
"ZMB",2024,34784.1651348346,3233266.46433919,34784.1651348346,3232856.39390302,6,-2.22044604925031e-16,-0.000126828531048839,4717.79275413367,145.96469910488,3232146.39091866,-0.00034642162434706
"ZWE",2000,35242.2983747511,1860476.58921557,35242.2983747511,1860476.58921559,6,-4.44089209850063e-16,7.99360577730113e-15,782.906037090576,42.08093999294,1860476.58921575,9.41469124882133e-14
"ZWE",2001,31650.0571943664,1877559.39792865,31650.0571943664,1877559.39792865,6,-6.66133814775094e-16,-1.77635683940025e-15,783.023536358899,41.70432835428,1877559.39792887,1.15907283770866e-13
"ZWE",2002,28326.5297404012,1895352.96817532,28326.5297404012,1895352.96817531,6,2.22044604925031e-16,-4.66293670342566e-15,615.665702329197,32.4829049083,1895352.96817583,2.70672373403613e-13
"ZWE",2003,28063.4147742694,1911591.99985082,28063.4147742694,1911591.99985084,6,2.22044604925031e-16,7.105427357601e-15,561.69706209998,29.38373157785,1911591.99985137,2.82662782069565e-13
"ZWE",2004,28203.3481149406,1926082.74387464,28203.3481149407,1926082.74387466,6,1.11022302462516e-15,1.15463194561016e-14,532.07136891555,27.62453329731,1926082.74387521,2.98872038229092e-13
"ZWE",2005,28517.2506942994,1941378.02145376,28517.2506942995,1941378.02145376,6,4.44089209850063e-16,2.66453525910038e-15,363.485138105732,18.72304796329,1941378.02145469,4.79394302033143e-13
"ZWE",2006,28894.3252757733,1960283.58635315,28894.3252757733,1960283.58635315,6,0,4.66293670342566e-15,411.333046662486,20.98334391646,1960283.58635357,2.18269846641306e-13
"ZWE",2007,29103.7686444696,1985584.17174589,29103.7686444696,1985584.17174591,6,6.66133814775094e-16,1.08801856413265e-14,1368.28909562434,68.91116050855,1985584.17174613,1.23012711128467e-13
"ZWE",2008,32565.0151771005,2017367.328319,32565.0151771005,2017367.328319,6,-2.22044604925031e-16,2.66453525910038e-15,627.725912741382,31.11609392744,2017367.3283195,2.47357689886485e-13
"ZWE",2009,34396.4400112513,2054553.69354171,34396.4400112513,2054553.69354172,6,-2.22044604925031e-16,4.66293670342566e-15,714.933029791972,34.79748580138,2054553.6935419,9.37028232783632e-14
"ZWE",2010,32436.8038805442,2096672.81579228,32436.8038805442,2096672.81579227,6,2.22044604925031e-16,-4.44089209850063e-15,798.314823704765,38.07531712586,2096672.81579269,1.97619698383278e-13
"ZWE",2011,32752.9631217859,2139424.86477745,32752.9631217859,2139424.86477746,6,-5.55111512312578e-16,5.10702591327572e-15,617.199550080849,28.84885373831,2139424.86477803,2.68896016564213e-13
"ZWE",2012,32074.5976933459,2177056.31774499,32074.5976933459,2177056.31774501,6,-3.33066907387547e-16,6.43929354282591e-15,546.847630193331,25.11867174661,2177056.31774552,2.40918396343659e-13
"ZWE",2013,30968.1451081364,2207181.36551475,30968.1451081364,2207181.36551477,6,-2.22044604925031e-16,9.54791801177635e-15,813.475279052999,36.85584210535,2207181.36551522,2.1493917756743e-13
"ZWE",2014,29768.858782683,2227306.4024206,29768.858782683,2227306.4024206,6,-6.66133814775094e-16,1.55431223447522e-15,957.002792800248,42.9668226949,2227306.40242068,3.59712259978551e-14
"ZWE",2015,28833.3741163461,2236344.8440194,28833.3741163461,2236344.84401942,6,2.22044604925031e-16,5.77315972805081e-15,786.280022691115,35.1591582485,2236344.84401986,2.05613304160579e-13
"ZWE",2016,28078.324685135,2236360.33219617,28078.324685135,2236360.33219619,6,2.22044604925031e-16,5.32907051820075e-15,617.607798169313,27.61664966409,2236360.33219623,2.68673971959288e-14
"ZWE",2017,27121.0105045464,2231211.05739746,27121.0105045464,2231211.0573975,6,4.44089209850063e-16,1.90958360235527e-14,894.069668494525,40.07104865899,2231211.05739752,2.55351295663786e-14
"ZWE",2018,26438.1408389107,2224174.08396735,26438.1408389107,2224174.08396739,6,-1.11022302462516e-16,1.75415237890775e-14,589.342299807857,26.49713006081,2224174.0839681,3.38618022510673e-13
"ZWE",2019,26087.7102712795,2217369.0599555,26087.7102712795,2217369.05995552,6,6.66133814775094e-16,9.76996261670138e-15,528.296981312042,23.82539699199,2217369.05995587,1.67421632113474e-13
"ZWE",2020,25184.3348882434,2211677.83796646,25184.3348882434,2211677.83796647,6,-1.11022302462516e-16,5.55111512312578e-15,689.952795053183,31.19589947546,2211677.8379669,2.01838545876853e-13
"ZWE",2021,24952.5679825023,2207017.85881665,24952.5679825023,2207017.85881665,6,0,1.55431223447522e-15,312.160022725227,14.14397357403,2207017.8588172,2.4935609133081e-13
